fips,count,avgScore,year
13241,10,0.37,2020
13243,2,-0.09,2020
13245,209,0.19,2020
13247,124,0.07,2020
13249,1,0.91,2020
13251,4,0.54,2020
13253,3,0.0,2020
13255,55,0.22,2020
13257,25,0.3,2020
13259,1,-0.44,2020
13261,14,0.05,2020
13263,1,0.37,2020
13267,14,0.36,2020
13269,7,0.33,2020
13271,5,-0.26,2020
13273,4,0.08,2020
13275,36,0.21,2020
13277,46,0.23,2020
13279,15,0.41,2020
13281,9,0.29,2020
13283,3,0.47,2020
13285,76,0.26,2020
13287,4,0.55,2020
13289,1,0.67,2020
13291,23,0.31,2020
13293,10,0.3,2020
13295,66,0.35,2020
13297,59,0.27,2020
13299,29,0.05,2020
13301,2,0.65,2020
13303,15,0.18,2020
13305,20,0.13,2020
13307,1,0.43,2020
13311,28,0.25,2020
13313,86,0.2,2020
13315,3,0.49,2020
13317,5,0.12,2020
13319,6,0.27,2020
13321,10,-0.04,2020
15001,174,0.18,2020
15003,1114,0.2,2020
15005,1,0.52,2020
15007,70,0.13,2020
15009,202,0.22,2020
16001,1355,0.26,2020
16003,3,0.58,2020
16005,309,0.26,2020
16007,3,0.52,2020
16009,2,-0.1,2020
16011,47,0.33,2020
16013,54,0.34,2020
16015,10,0.12,2020
16017,65,0.15,2020
16019,146,0.28,2020
16021,2,0.37,2020
16023,2,0.37,2020
16027,218,0.27,2020
16029,7,0.4,2020
16031,24,0.31,2020
16033,1,0.53,2020
16035,3,0.42,2020
16037,2,0.36,2020
16039,30,0.32,2020
16041,15,0.38,2020
16043,13,0.28,2020
16045,14,0.01,2020
16047,10,0.3,2020
16051,23,0.34,2020
16053,14,0.12,2020
16055,180,0.31,2020
16057,187,0.22,2020
16059,6,-0.34,2020
16061,3,0.37,2020
16063,10,0.45,2020
16065,218,0.29,2020
16067,13,0.29,2020
16069,45,0.34,2020
16071,2,0.14,2020
16073,5,0.4,2020
16075,6,0.38,2020
16077,39,0.23,2020
16079,5,0.13,2020
16081,22,0.27,2020
16083,84,0.33,2020
16085,15,0.15,2020
16087,8,0.25,2020
17001,81,0.32,2020
17003,2,0.18,2020
17005,19,0.28,2020
17007,154,0.36,2020
17009,4,0.86,2020
17011,16,0.35,2020
17013,3,0.34,2020
17015,18,0.38,2020
17017,10,0.27,2020
17019,694,0.25,2020
17021,26,0.32,2020
17023,10,0.4,2020
17025,4,0.5,2020
17027,38,0.44,2020
17029,49,0.26,2020
17031,16182,0.22,2020
17033,12,0.21,2020
17035,1,0.46,2020
17037,241,0.26,2020
17039,15,0.38,2020
17041,16,0.44,2020
17043,3003,0.31,2020
17045,9,0.33,2020
17047,4,0.42,2020
17049,28,0.36,2020
17051,14,0.54,2020
17053,12,0.32,2020
17055,23,0.4,2020
17057,18,0.16,2020
17059,1,0.73,2020
17061,8,0.25,2020
17063,118,0.29,2020
17065,5,0.27,2020
17067,11,0.5,2020
17069,1,0.76,2020
17071,3,0.56,2020
17073,56,0.28,2020
17075,19,0.27,2020
17077,63,0.3,2020
17079,6,0.68,2020
17081,35,0.28,2020
17083,36,0.25,2020
17085,21,0.35,2020
17087,4,0.18,2020
17089,960,0.29,2020
17091,121,0.34,2020
17093,236,0.26,2020
17095,78,0.28,2020
17097,2083,0.31,2020
17099,91,0.33,2020
17101,12,0.44,2020
17103,22,0.23,2020
17105,20,0.29,2020
17107,27,0.49,2020
17109,51,0.24,2020
17111,738,0.31,2020
17113,516,0.26,2020
17115,179,0.24,2020
17117,41,0.37,2020
17119,764,0.28,2020
17121,15,0.34,2020
17123,6,0.28,2020
17125,8,0.4,2020
17127,7,0.2,2020
17129,19,0.3,2020
17131,11,0.44,2020
17133,55,0.46,2020
17135,17,0.21,2020
17137,46,0.34,2020
17139,10,0.33,2020
17141,78,0.33,2020
17143,292,0.28,2020
17145,17,0.43,2020
17147,30,0.34,2020
17149,22,0.26,2020
17151,1,0.03,2020
17153,3,0.53,2020
17155,4,0.4,2020
17157,11,0.36,2020
17159,6,0.56,2020
17161,193,0.24,2020
17163,461,0.23,2020
17165,10,0.5,2020
17167,530,0.26,2020
17169,4,0.53,2020
17171,5,0.51,2020
17173,16,0.44,2020
17175,7,0.03,2020
17177,68,0.22,2020
17179,126,0.39,2020
17181,10,0.32,2020
17183,50,0.26,2020
17185,6,0.35,2020
17187,13,0.36,2020
17189,9,0.26,2020
17191,11,0.27,2020
17193,6,0.38,2020
17195,58,0.3,2020
17197,1286,0.28,2020
17199,33,0.2,2020
17201,684,0.31,2020
17203,55,0.34,2020
18001,38,0.49,2020
18003,689,0.26,2020
18005,195,0.29,2020
18007,12,0.41,2020
18009,2,0.32,2020
18011,272,0.31,2020
18013,22,0.38,2020
18015,13,0.37,2020
18017,29,0.26,2020
18019,269,0.31,2020
18021,18,0.4,2020
18023,30,0.33,2020
18025,10,0.21,2020
18027,38,0.34,2020
18029,73,0.37,2020
18031,13,0.59,2020
18033,33,0.3,2020
18035,445,0.27,2020
18037,46,0.31,2020
18039,308,0.28,2020
18041,12,0.24,2020
18043,228,0.25,2020
18045,14,0.3,2020
18047,19,0.33,2020
18049,15,0.52,2020
18051,22,0.51,2020
18053,113,0.24,2020
18055,25,0.41,2020
18057,1558,0.3,2020
18059,224,0.35,2020
18061,56,0.34,2020
18063,524,0.28,2020
18065,40,0.32,2020
18067,102,0.34,2020
18069,62,0.27,2020
18071,37,0.46,2020
18073,20,0.36,2020
18075,9,0.5,2020
18077,21,0.2,2020
18079,17,0.29,2020
18081,436,0.32,2020
18083,17,0.41,2020
18085,87,0.33,2020
18087,16,0.48,2020
18089,673,0.24,2020
18091,129,0.26,2020
18093,50,0.31,2020
18095,200,0.29,2020
18097,3643,0.22,2020
18099,71,0.36,2020
18101,11,0.44,2020
18103,28,0.25,2020
18105,935,0.24,2020
18107,41,0.27,2020
18109,113,0.41,2020
18111,12,0.51,2020
18113,56,0.33,2020
18115,9,0.15,2020
18117,15,0.28,2020
18119,26,0.28,2020
18121,7,0.44,2020
18123,15,0.29,2020
18125,5,0.55,2020
18127,242,0.29,2020
18129,28,0.39,2020
18131,11,0.35,2020
18133,85,0.41,2020
18135,20,0.22,2020
18137,31,0.2,2020
18139,15,0.4,2020
18141,763,0.26,2020
18143,25,0.33,2020
18145,76,0.4,2020
18147,12,0.27,2020
18149,13,0.38,2020
18151,32,0.46,2020
18153,12,0.12,2020
18155,5,0.47,2020
18157,665,0.27,2020
18159,14,0.23,2020
18161,10,0.3,2020
18163,405,0.26,2020
18165,10,0.31,2020
18167,234,0.29,2020
18169,51,0.42,2020
18171,6,0.29,2020
18173,100,0.26,2020
18175,25,0.31,2020
18177,112,0.31,2020
18179,31,0.35,2020
18181,43,0.38,2020
18183,29,0.4,2020
19001,3,0.47,2020
19003,4,0.13,2020
19005,18,0.45,2020
19007,7,0.24,2020
19009,10,0.35,2020
19011,30,0.33,2020
19013,555,0.29,2020
19015,63,0.28,2020
19017,72,0.32,2020
19019,40,0.36,2020
19021,43,0.28,2020
19023,21,0.39,2020
19025,16,0.51,2020
19027,27,0.31,2020
19029,23,0.13,2020
19031,32,0.47,2020
19033,80,0.34,2020
19035,18,0.28,2020
19037,9,0.19,2020
19039,14,0.36,2020
19041,16,0.28,2020
19043,26,0.34,2020
19045,48,0.24,2020
19047,18,0.27,2020
19049,211,0.31,2020
19051,7,0.59,2020
19053,22,0.42,2020
19055,30,0.39,2020
19057,38,0.28,2020
19059,15,0.27,2020
19061,304,0.31,2020
19063,9,0.27,2020
19065,15,0.39,2020
19067,18,0.43,2020
19069,9,0.28,2020
19071,13,0.3,2020
19073,12,0.29,2020
19075,23,0.4,2020
19077,13,0.08,2020
19079,12,0.59,2020
19081,15,0.31,2020
19083,21,0.2,2020
19085,21,0.25,2020
19087,38,0.28,2020
19089,8,0.42,2020
19091,14,0.28,2020
19093,4,0.33,2020
19095,39,0.4,2020
19097,28,0.32,2020
19099,50,0.4,2020
19101,29,0.36,2020
19103,1293,0.26,2020
19105,18,0.41,2020
19107,5,0.26,2020
19109,13,0.27,2020
19111,18,0.4,2020
19113,584,0.28,2020
19115,10,0.62,2020
19117,9,0.46,2020
19119,6,0.32,2020
19121,44,0.34,2020
19123,28,0.36,2020
19125,72,0.26,2020
19127,52,0.18,2020
19129,22,0.33,2020
19131,8,0.56,2020
19133,7,0.27,2020
19135,5,0.17,2020
19137,5,0.49,2020
19139,73,0.28,2020
19141,17,0.43,2020
19143,2,0.64,2020
19145,27,0.27,2020
19147,8,0.22,2020
19149,22,0.29,2020
19151,3,0.56,2020
19153,2516,0.28,2020
19155,131,0.34,2020
19157,88,0.18,2020
19159,5,0.49,2020
19161,12,0.21,2020
19163,412,0.3,2020
19165,15,0.27,2020
19167,71,0.29,2020
19169,731,0.28,2020
19171,14,0.26,2020
19173,4,0.15,2020
19175,17,0.35,2020
19177,4,-0.04,2020
19179,49,0.3,2020
19181,189,0.33,2020
19183,43,0.4,2020
19185,3,0.24,2020
19187,33,0.21,2020
19189,9,-0.04,2020
19191,66,0.31,2020
19193,159,0.32,2020
19195,5,0.48,2020
19197,13,0.28,2020
20001,20,0.34,2020
20003,10,0.26,2020
20005,17,0.32,2020
20007,5,0.13,2020
20009,12,0.4,2020
20011,8,0.45,2020
20013,10,0.34,2020
20015,65,0.28,2020
20017,2,0.82,2020
20019,1,1.19,2020
20021,7,0.32,2020
20023,1,0.34,2020
20025,3,0.01,2020
20027,3,0.32,2020
20029,11,0.13,2020
20031,5,0.68,2020
20033,2,0.64,2020
20035,24,0.3,2020
20037,41,0.3,2020
20041,17,0.36,2020
20043,6,0.15,2020
20045,477,0.25,2020
20047,2,0.84,2020
20049,1,0.24,2020
20051,74,0.3,2020
20053,5,0.35,2020
20055,18,0.13,2020
20057,20,0.28,2020
20059,24,0.3,2020
20061,85,0.28,2020
20063,6,0.46,2020
20065,1,0.25,2020
20067,3,0.46,2020
20069,5,0.43,2020
20073,2,0.38,2020
20077,2,0.5,2020
20079,54,0.31,2020
20081,2,0.25,2020
20083,1,-0.1,2020
20085,11,0.36,2020
20087,17,0.29,2020
20089,2,0.06,2020
20091,2426,0.3,2020
20093,3,0.43,2020
20095,2,0.1,2020
20097,5,0.38,2020
20099,9,0.43,2020
20101,1,0.09,2020
20103,111,0.27,2020
20107,4,0.37,2020
20109,1,0.31,2020
20111,132,0.28,2020
20113,29,0.33,2020
20115,9,0.29,2020
20117,5,0.33,2020
20119,8,0.16,2020
20121,44,0.31,2020
20123,3,0.36,2020
20125,13,0.37,2020
20127,4,-0.09,2020
20129,1,0.4,2020
20131,8,0.25,2020
20133,12,0.21,2020
20137,6,0.25,2020
20139,10,0.27,2020
20141,1,0.47,2020
20143,6,0.36,2020
20145,7,0.36,2020
20147,2,0.11,2020
20149,33,0.25,2020
20151,5,0.45,2020
20153,3,0.53,2020
20155,63,0.32,2020
20159,5,0.1,2020
20161,292,0.25,2020
20163,3,0.53,2020
20165,1,0.23,2020
20167,4,0.19,2020
20169,188,0.34,2020
20171,2,-0.11,2020
20173,652,0.25,2020
20175,15,-0.01,2020
20177,316,0.25,2020
20179,1,-0.49,2020
20181,11,0.41,2020
20185,2,0.69,2020
20187,2,0.22,2020
20189,4,0.37,2020
20191,21,0.35,2020
20193,34,0.33,2020
20195,2,0.78,2020
20197,8,0.24,2020
20201,3,0.62,2020
20203,4,0.46,2020
20205,2,0.38,2020
20207,3,0.39,2020
20209,253,0.22,2020
21001,11,0.5,2020
21003,6,0.45,2020
21005,28,0.29,2020
21007,13,0.27,2020
21009,29,0.31,2020
21011,15,0.42,2020
21013,4,0.52,2020
21015,360,0.33,2020
21017,14,0.5,2020
21019,42,0.3,2020
21021,49,0.22,2020
21023,15,0.43,2020
21025,6,0.27,2020
21027,13,0.32,2020
21029,99,0.32,2020
21031,6,0.37,2020
21033,10,0.28,2020
21035,111,0.24,2020
21037,344,0.33,2020
21039,4,0.17,2020
21041,8,0.23,2020
21043,23,0.31,2020
21045,8,0.71,2020
21047,53,0.2,2020
21049,39,0.32,2020
21051,14,0.32,2020
21053,3,0.29,2020
21055,4,0.31,2020
21057,3,0.54,2020
21059,157,0.34,2020
21061,3,0.23,2020
21065,13,0.01,2020
21067,1162,0.24,2020
21069,7,0.53,2020
21071,25,0.3,2020
21073,62,0.31,2020
21075,3,0.29,2020
21077,5,-0.33,2020
21079,16,0.16,2020
21081,51,0.32,2020
21083,36,0.42,2020
21085,17,0.3,2020
21087,3,0.44,2020
21089,28,0.18,2020
21091,3,0.48,2020
21093,143,0.25,2020
21095,9,0.19,2020
21097,8,0.2,2020
21099,8,0.3,2020
21101,72,0.37,2020
21103,21,0.35,2020
21105,1,-0.66,2020
21107,33,0.24,2020
21109,5,0.43,2020
21111,3605,0.22,2020
21113,81,0.31,2020
21115,16,0.25,2020
21117,519,0.31,2020
21119,4,0.06,2020
21121,19,0.49,2020
21123,5,0.59,2020
21125,29,0.42,2020
21127,5,0.15,2020
21129,2,0.38,2020
21131,6,0.3,2020
21133,12,0.4,2020
21135,9,0.47,2020
21137,12,0.3,2020
21139,7,-0.13,2020
21141,6,0.26,2020
21143,2,0.68,2020
21145,224,0.31,2020
21147,7,0.41,2020
21149,3,0.75,2020
21151,189,0.27,2020
21153,5,0.44,2020
21155,6,0.62,2020
21157,37,0.25,2020
21159,3,0.68,2020
21161,11,0.34,2020
21163,21,0.28,2020
21165,8,0.42,2020
21167,26,0.26,2020
21169,6,0.16,2020
21171,7,0.14,2020
21173,71,0.38,2020
21175,4,0.46,2020
21177,8,0.37,2020
21179,44,0.29,2020
21181,7,0.32,2020
21183,14,0.29,2020
21185,248,0.35,2020
21187,6,0.35,2020
21189,3,0.84,2020
21191,14,0.41,2020
21193,16,0.57,2020
21195,47,0.22,2020
21197,4,0.32,2020
21199,57,0.34,2020
21201,1,0.35,2020
21203,5,0.76,2020
21205,51,0.28,2020
21207,9,0.48,2020
21209,78,0.3,2020
21211,77,0.31,2020
21213,9,-0.02,2020
21215,26,0.27,2020
21217,38,0.4,2020
21219,6,0.21,2020
21221,14,0.2,2020
21223,2,-0.17,2020
21225,11,0.27,2020
21227,239,0.22,2020
21229,9,0.43,2020
21231,7,0.38,2020
21233,9,0.2,2020
21235,24,0.43,2020
21237,7,0.38,2020
21239,65,0.22,2020
22001,36,0.15,2020
22003,11,0.16,2020
22005,106,0.25,2020
22007,4,-0.4,2020
22009,17,0.33,2020
22011,22,0.39,2020
22013,4,0.17,2020
22015,129,0.2,2020
22017,232,0.2,2020
22019,116,0.35,2020
22027,1,-0.2,2020
22029,8,0.08,2020
22031,9,0.27,2020
22033,719,0.21,2020
22035,2,-0.4,2020
22037,8,0.27,2020
22039,20,0.08,2020
22041,7,0.34,2020
22043,7,0.25,2020
22045,35,0.37,2020
22047,27,0.34,2020
22049,5,0.01,2020
22051,551,0.24,2020
22053,12,0.53,2020
22055,295,0.32,2020
22057,51,0.32,2020
22059,3,0.16,2020
22061,51,0.21,2020
22063,77,0.28,2020
22067,8,0.06,2020
22069,33,0.23,2020
22071,1697,0.17,2020
22073,89,0.21,2020
22075,12,0.34,2020
22077,9,0.54,2020
22079,105,0.31,2020
22081,2,0.43,2020
22083,3,0.17,2020
22085,3,0.06,2020
22087,31,0.27,2020
22089,53,0.27,2020
22091,5,0.18,2020
22093,13,0.18,2020
22095,23,0.02,2020
22097,31,0.21,2020
22099,12,0.22,2020
22101,15,0.33,2020
22103,312,0.32,2020
22105,89,0.34,2020
22107,1,0.14,2020
22109,40,0.31,2020
22111,1,0.06,2020
22113,23,0.25,2020
22115,21,0.14,2020
22117,11,0.28,2020
22119,19,0.24,2020
22121,36,0.1,2020
22123,1,0.3,2020
22125,10,0.14,2020
22127,5,0.27,2020
23001,282,0.24,2020
23003,53,0.32,2020
23005,1459,0.24,2020
23007,42,0.26,2020
23009,148,0.25,2020
23011,263,0.28,2020
23013,107,0.26,2020
23015,101,0.22,2020
23017,79,0.18,2020
23019,297,0.28,2020
