fips,count,avgScore,year
01001,22,0.26,2017
01003,78,0.38,2017
01005,7,0.4,2017
01007,8,0.39,2017
01009,10,0.33,2017
01011,3,0.26,2017
01013,6,0.13,2017
01015,35,0.34,2017
01017,13,0.1,2017
01019,3,-0.23,2017
01021,7,0.05,2017
01023,2,-0.62,2017
01025,6,0.1,2017
01027,3,0.36,2017
01031,21,0.38,2017
01033,16,0.1,2017
01035,1,-0.03,2017
01039,13,0.33,2017
01041,5,0.38,2017
01043,20,0.4,2017
01045,20,0.47,2017
01047,4,0.21,2017
01049,11,0.43,2017
01051,22,0.24,2017
01053,4,0.24,2017
01055,48,0.31,2017
01057,3,0.2,2017
01059,2,0.24,2017
01061,8,0.44,2017
01065,1,0.36,2017
01067,2,0.08,2017
01069,175,0.28,2017
01071,3,0.32,2017
01073,810,0.29,2017
01075,4,0.26,2017
01077,29,0.22,2017
01079,4,0.08,2017
01081,308,0.37,2017
01083,33,0.41,2017
01085,3,0.3,2017
01087,7,0.25,2017
01089,247,0.28,2017
01091,3,0.15,2017
01093,7,0.41,2017
01095,15,0.28,2017
01097,251,0.28,2017
01099,6,0.46,2017
01101,129,0.11,2017
01103,25,0.25,2017
01105,4,0.09,2017
01107,2,0.12,2017
01109,116,0.25,2017
01111,6,0.47,2017
01113,24,0.15,2017
01115,45,0.4,2017
01117,280,0.31,2017
01119,6,-0.16,2017
01121,13,0.15,2017
01123,9,0.53,2017
01125,284,0.32,2017
01127,12,0.19,2017
01129,2,0.62,2017
01133,4,0.41,2017
02016,1,0.32,2017
02020,310,0.33,2017
02050,8,0.27,2017
02068,2,0.38,2017
02070,1,0.09,2017
02090,67,0.24,2017
02110,31,0.34,2017
02122,17,0.47,2017
02130,4,0.62,2017
02150,9,0.43,2017
02164,1,0.9,2017
02170,40,0.35,2017
02180,4,0.08,2017
02185,15,0.3,2017
02201,2,0.07,2017
02220,7,0.46,2017
02232,2,0.44,2017
02240,2,0.08,2017
02261,7,0.46,2017
02270,1,0.8,2017
02280,3,0.55,2017
02282,2,0.55,2017
02290,1,-0.36,2017
04001,6,0.08,2017
04003,116,0.31,2017
04005,203,0.21,2017
04007,4,0.16,2017
04009,8,0.43,2017
04011,2,-0.08,2017
04012,3,0.28,2017
04013,4109,0.29,2017
04015,77,0.35,2017
04017,21,0.33,2017
04019,1045,0.31,2017
04021,163,0.29,2017
04023,18,0.45,2017
04025,143,0.3,2017
04027,90,0.27,2017
05001,56,0.48,2017
05005,11,0.34,2017
05007,443,0.33,2017
05009,10,0.3,2017
05011,2,0.04,2017
05013,1,0.99,2017
05015,4,0.34,2017
05017,4,0.2,2017
05019,23,0.24,2017
05021,1,0.13,2017
05023,6,0.36,2017
05025,1,0.87,2017
05027,3,0.27,2017
05029,7,0.12,2017
05031,161,0.21,2017
05033,32,0.16,2017
05035,32,0.24,2017
05037,9,0.52,2017
05039,1,0.31,2017
05043,6,0.13,2017
05045,78,0.34,2017
05047,4,0.28,2017
05049,2,0.72,2017
05051,48,0.39,2017
05053,6,0.32,2017
05055,10,0.28,2017
05059,6,0.11,2017
05063,10,0.51,2017
05065,3,0.58,2017
05067,5,0.67,2017
05069,21,0.06,2017
05071,11,0.39,2017
05073,1,-0.2,2017
05075,4,0.02,2017
05077,3,0.4,2017
05081,4,-0.15,2017
05083,4,0.55,2017
05085,34,0.31,2017
05087,6,0.49,2017
05089,7,0.45,2017
05091,3,0.32,2017
05093,22,0.12,2017
05095,1,0.16,2017
05097,1,0.82,2017
05103,7,0.03,2017
05105,2,0.3,2017
05107,6,0.07,2017
05109,5,0.34,2017
05111,9,0.37,2017
05113,3,0.14,2017
05115,44,0.31,2017
05117,4,0.41,2017
05119,356,0.27,2017
05121,4,0.21,2017
05123,7,0.24,2017
05125,47,0.32,2017
05129,1,0.44,2017
05131,72,0.25,2017
05135,5,0.28,2017
05137,3,0.61,2017
05139,17,0.35,2017
05141,6,0.42,2017
05143,608,0.33,2017
05145,49,0.48,2017
05147,3,0.46,2017
05149,4,0.48,2017
06001,3926,0.22,2017
06003,1,0.43,2017
06005,20,0.35,2017
06007,685,0.32,2017
06009,23,0.29,2017
06011,16,0.42,2017
06013,1927,0.26,2017
06015,5,0.36,2017
06017,183,0.37,2017
06019,986,0.29,2017
06021,13,0.41,2017
06023,265,0.15,2017
06025,79,0.33,2017
06027,11,0.38,2017
06029,609,0.31,2017
06031,76,0.3,2017
06033,67,0.26,2017
06035,7,0.37,2017
06037,11059,0.25,2017
06039,70,0.36,2017
06041,707,0.28,2017
06043,20,0.28,2017
06045,73,0.27,2017
06047,199,0.24,2017
06049,4,0.5,2017
06051,3,0.3,2017
06053,390,0.25,2017
06055,149,0.32,2017
06057,94,0.29,2017
06059,2884,0.33,2017
06061,625,0.29,2017
06063,11,0.36,2017
06065,1883,0.26,2017
06067,2830,0.25,2017
06069,45,0.2,2017
06071,1680,0.29,2017
06073,4719,0.3,2017
06075,2687,0.25,2017
06077,427,0.27,2017
06079,748,0.33,2017
06081,1480,0.28,2017
06083,456,0.27,2017
06085,3370,0.3,2017
06087,677,0.23,2017
06089,226,0.35,2017
06093,17,0.15,2017
06095,575,0.27,2017
06097,752,0.3,2017
06099,509,0.31,2017
06101,73,0.35,2017
06103,54,0.4,2017
06105,7,0.48,2017
06107,303,0.24,2017
06109,29,0.28,2017
06111,848,0.27,2017
06113,896,0.28,2017
06115,53,0.24,2017
08001,801,0.25,2017
08003,22,0.29,2017
08005,1074,0.25,2017
08007,4,0.59,2017
08009,2,0.37,2017
08011,1,0.76,2017
08013,997,0.31,2017
08014,217,0.31,2017
08015,9,0.23,2017
08019,3,0.05,2017
08021,4,0.54,2017
08023,2,0.25,2017
08025,1,0.41,2017
08027,1,0.35,2017
08029,3,0.32,2017
08031,2308,0.21,2017
08033,1,-0.17,2017
08035,614,0.34,2017
08037,57,0.28,2017
08039,10,0.43,2017
08041,1744,0.33,2017
08043,15,0.36,2017
08045,42,0.19,2017
08047,5,0.6,2017
08049,7,0.19,2017
08051,25,0.33,2017
08055,2,0.39,2017
08059,1084,0.28,2017
08063,5,0.05,2017
08065,8,0.16,2017
08067,80,0.31,2017
08069,915,0.28,2017
08071,2,0.53,2017
08073,14,0.61,2017
08075,6,0.16,2017
08077,81,0.32,2017
08081,4,0.1,2017
08083,11,0.32,2017
08085,23,0.41,2017
08087,13,0.25,2017
08089,11,0.37,2017
08091,5,-0.19,2017
08093,5,0.46,2017
08095,5,0.4,2017
08097,30,0.23,2017
08099,6,0.63,2017
08101,86,0.3,2017
08103,4,0.39,2017
08105,13,0.48,2017
08107,29,0.35,2017
08109,2,0.05,2017
08113,27,0.19,2017
08117,33,0.34,2017
08119,12,0.15,2017
08121,3,0.6,2017
08123,354,0.31,2017
08125,7,0.3,2017
09001,1413,0.35,2017
09003,1617,0.3,2017
09005,212,0.36,2017
09007,291,0.3,2017
09009,1400,0.3,2017
09011,288,0.36,2017
09013,341,0.35,2017
09015,105,0.31,2017
10001,101,0.15,2017
10003,887,0.31,2017
10005,247,0.38,2017
11001,2954,0.21,2017
12001,926,0.33,2017
12003,4,0.55,2017
12005,63,0.35,2017
12007,7,0.25,2017
12009,394,0.34,2017
12011,1160,0.27,2017
12013,1,0.66,2017
12015,33,0.33,2017
12017,18,0.39,2017
12019,98,0.3,2017
12021,128,0.34,2017
12023,14,0.23,2017
12027,7,0.12,2017
12029,2,0.11,2017
12031,863,0.28,2017
12033,262,0.32,2017
12035,44,0.29,2017
12037,3,0.39,2017
12039,15,0.36,2017
12041,5,0.18,2017
12043,3,0.37,2017
12045,4,0.01,2017
12047,3,-0.25,2017
12049,4,0.35,2017
12051,10,0.23,2017
12053,54,0.36,2017
12055,18,0.37,2017
12057,1156,0.31,2017
12059,2,0.29,2017
12061,84,0.32,2017
12063,12,0.33,2017
12065,6,0.32,2017
12067,1,0.43,2017
12069,117,0.36,2017
12071,416,0.32,2017
12073,574,0.26,2017
12075,17,0.39,2017
12077,3,0.52,2017
12079,1,0.68,2017
12081,158,0.4,2017
12083,95,0.31,2017
12085,91,0.41,2017
12086,1851,0.29,2017
12087,32,0.4,2017
12089,39,0.31,2017
12091,83,0.35,2017
12093,10,0.41,2017
12095,1561,0.29,2017
12097,151,0.35,2017
12099,1085,0.36,2017
12101,295,0.36,2017
12103,1107,0.36,2017
12105,236,0.31,2017
12107,12,0.3,2017
12109,236,0.36,2017
12111,161,0.36,2017
12113,86,0.43,2017
12115,177,0.37,2017
12117,375,0.32,2017
12119,8,0.35,2017
12121,6,0.73,2017
12123,4,0.3,2017
12125,2,0.58,2017
12127,282,0.33,2017
12129,26,0.17,2017
12131,20,0.42,2017
12133,6,0.52,2017
13001,9,0.29,2017
13003,6,0.5,2017
13005,3,0.57,2017
13007,1,0.43,2017
13009,71,0.38,2017
13011,9,0.22,2017
13013,64,0.33,2017
13015,124,0.24,2017
13017,10,0.19,2017
13019,9,0.47,2017
13021,132,0.28,2017
13023,34,0.39,2017
13025,3,0.23,2017
13027,6,0.12,2017
13029,35,0.28,2017
13031,272,0.29,2017
13033,90,0.3,2017
13035,19,0.45,2017
13037,3,0.18,2017
13039,22,0.24,2017
13043,1,1.53,2017
13045,119,0.2,2017
13047,42,0.39,2017
13049,1,-0.22,2017
13051,267,0.27,2017
13055,8,0.28,2017
13057,199,0.37,2017
13059,415,0.33,2017
13063,142,0.01,2017
13065,3,-0.12,2017
13067,912,0.25,2017
13069,58,0.37,2017
13071,20,0.37,2017
13073,194,0.28,2017
13075,11,0.49,2017
13077,120,0.33,2017
13079,4,0.34,2017
13081,8,0.4,2017
13083,4,0.38,2017
13085,22,0.46,2017
13087,21,0.31,2017
13089,1153,0.22,2017
13091,8,0.33,2017
13093,2,0.13,2017
13095,37,0.2,2017
13097,94,0.16,2017
13099,9,0.38,2017
13103,40,0.34,2017
13105,14,0.49,2017
13107,6,0.44,2017
13109,6,0.52,2017
13111,4,0.58,2017
13113,121,0.25,2017
13115,68,0.29,2017
13117,165,0.41,2017
13119,10,0.4,2017
13121,1878,0.23,2017
13123,29,0.29,2017
13125,2,0.03,2017
13127,57,0.34,2017
13129,20,0.33,2017
13131,4,0.18,2017
13133,9,0.28,2017
13135,1027,0.23,2017
13137,16,0.45,2017
13139,152,0.35,2017
13141,9,-0.1,2017
13143,5,0.54,2017
13145,19,0.16,2017
13147,5,-0.0,2017
13149,3,0.69,2017
13151,218,0.18,2017
13153,87,0.17,2017
13155,3,0.39,2017
13157,67,0.35,2017
13159,5,0.43,2017
13161,17,0.42,2017
13163,4,0.08,2017
13165,5,0.14,2017
13167,1,-0.47,2017
13169,21,0.42,2017
13171,10,0.05,2017
13175,24,0.16,2017
13177,16,0.16,2017
13179,39,0.06,2017
13181,5,0.21,2017
13183,5,0.26,2017
13185,99,0.15,2017
13187,41,0.31,2017
13189,4,0.28,2017
13191,12,0.17,2017
13193,14,0.15,2017
13195,15,0.16,2017
13197,1,-0.57,2017
13199,5,0.1,2017
13201,5,0.64,2017
13205,23,0.12,2017
13207,12,0.22,2017
13209,3,-0.01,2017
13211,12,0.5,2017
13213,11,0.47,2017
13215,117,0.22,2017
13217,80,0.11,2017
13219,37,0.35,2017
13221,3,0.02,2017
13223,100,0.25,2017
13225,32,0.04,2017
13227,9,0.68,2017
13229,10,0.27,2017
13231,12,0.33,2017
13233,32,0.27,2017
13235,7,0.18,2017
13237,8,0.12,2017
13241,29,0.24,2017
13245,239,0.21,2017
13247,80,0.02,2017
13251,9,0.35,2017
13253,2,0.41,2017
13255,30,0.2,2017
13257,14,0.31,2017
13259,1,-0.32,2017
13261,16,0.1,2017
13267,14,0.28,2017
13269,5,0.15,2017
13271,6,0.38,2017
13273,1,-0.42,2017
13275,29,0.31,2017
13277,19,0.31,2017
13279,12,0.3,2017
13281,7,0.42,2017
13285,26,0.38,2017
13287,6,0.39,2017
13289,6,0.08,2017
13291,9,0.64,2017
13293,15,0.28,2017
13295,34,0.46,2017
13297,54,0.39,2017
13299,26,0.04,2017
13301,2,0.24,2017
13303,13,0.2,2017
13305,16,0.3,2017
13309,2,0.18,2017
13311,12,0.53,2017
13313,48,0.26,2017
13315,1,0.44,2017
13317,5,0.43,2017
13319,9,0.17,2017
13321,4,0.25,2017
15001,81,0.29,2017
15003,601,0.31,2017
15007,76,0.29,2017
15009,47,0.31,2017
16001,842,0.32,2017
16003,1,0.66,2017
16005,210,0.37,2017
16007,2,0.48,2017
16009,1,0.11,2017
16011,19,0.35,2017
16013,20,0.31,2017
16015,1,0.0,2017
16017,14,0.2,2017
16019,97,0.33,2017
16021,5,0.53,2017
16023,1,0.53,2017
16027,142,0.33,2017
16029,2,0.03,2017
16031,15,0.31,2017
16035,5,0.35,2017
16037,4,0.07,2017
16039,19,0.2,2017
16041,4,0.64,2017
16043,7,0.54,2017
16045,7,0.49,2017
16047,5,0.55,2017
16049,5,0.53,2017
16051,13,0.35,2017
16053,5,0.11,2017
16055,104,0.33,2017
16057,64,0.24,2017
16059,1,0.33,2017
16061,3,-0.0,2017
16063,1,0.52,2017
16065,157,0.36,2017
16067,6,0.38,2017
16069,16,0.32,2017
16073,1,1.0,2017
16075,12,0.32,2017
16077,8,0.18,2017
16079,2,0.62,2017
16081,6,0.33,2017
16083,22,0.33,2017
16085,7,0.34,2017
16087,4,0.3,2017
17001,52,0.4,2017
17005,31,0.15,2017
17007,100,0.38,2017
17011,24,0.43,2017
17013,3,0.09,2017
17015,16,0.49,2017
17017,14,0.26,2017
17019,687,0.26,2017
17021,11,0.23,2017
17023,5,0.61,2017
17025,6,0.51,2017
17027,20,0.49,2017
17029,40,0.43,2017
17031,9139,0.26,2017
17033,4,0.14,2017
17035,3,0.09,2017
17037,190,0.29,2017
17039,11,0.44,2017
17041,22,0.33,2017
17043,1765,0.37,2017
17045,30,0.42,2017
17047,8,0.16,2017
17049,19,0.38,2017
17051,2,0.73,2017
17053,5,0.42,2017
17055,15,0.54,2017
17057,37,0.31,2017
17061,15,0.48,2017
17063,80,0.46,2017
17065,2,0.58,2017
17067,21,0.47,2017
17071,4,0.68,2017
17073,19,0.3,2017
17075,6,0.46,2017
17077,68,0.3,2017
17079,6,0.46,2017
17081,16,0.38,2017
17083,25,0.33,2017
17085,15,0.23,2017
17087,2,0.26,2017
17089,656,0.36,2017
17091,135,0.41,2017
17093,92,0.28,2017
17095,62,0.38,2017
17097,1390,0.38,2017
17099,117,0.44,2017
17101,6,0.53,2017
17103,19,0.26,2017
17105,18,0.46,2017
17107,22,0.37,2017
17109,40,0.26,2017
17111,571,0.38,2017
17113,340,0.32,2017
17115,58,0.34,2017
17117,53,0.47,2017
17119,423,0.33,2017
17121,13,0.36,2017
17123,6,0.55,2017
17125,21,0.42,2017
17127,6,0.43,2017
17129,21,0.5,2017
17131,3,0.04,2017
17133,34,0.52,2017
17135,25,0.53,2017
17137,25,0.43,2017
17139,11,0.31,2017
17141,43,0.36,2017
17143,212,0.32,2017
17145,9,0.68,2017
17147,12,0.47,2017
17149,7,0.34,2017
17153,3,0.14,2017
17155,3,0.46,2017
17157,8,0.61,2017
17159,3,0.42,2017
17161,89,0.33,2017
17163,305,0.32,2017
17165,8,0.42,2017
17167,566,0.37,2017
17169,12,0.69,2017
17171,7,0.3,2017
17173,15,0.34,2017
17175,5,0.03,2017
17177,44,0.41,2017
17179,109,0.43,2017
17181,4,-0.08,2017
17183,60,0.32,2017
17185,12,0.44,2017
17187,17,0.05,2017
17189,3,0.56,2017
17191,35,0.29,2017
17193,7,0.14,2017
17195,24,0.39,2017
17197,684,0.35,2017
17199,20,0.29,2017
17201,311,0.33,2017
17203,32,0.44,2017
18001,7,0.56,2017
18003,290,0.37,2017
18005,74,0.36,2017
18007,13,0.16,2017
18009,7,0.19,2017
18011,351,0.39,2017
18013,9,0.43,2017
18015,9,0.24,2017
18017,17,0.37,2017
18019,129,0.43,2017
18021,19,0.38,2017
18023,16,0.27,2017
18025,2,0.44,2017
18027,18,0.5,2017
18029,55,0.34,2017
18031,16,0.35,2017
18033,21,0.44,2017
18035,188,0.32,2017
18037,17,0.37,2017
18039,143,0.37,2017
18041,6,0.51,2017
18043,93,0.39,2017
18045,8,0.31,2017
18047,9,0.43,2017
18049,2,0.46,2017
18051,20,0.45,2017
18053,56,0.35,2017
18055,12,0.37,2017
18057,623,0.37,2017
18059,97,0.4,2017
18061,19,0.37,2017
18063,230,0.39,2017
18065,22,0.42,2017
18067,74,0.34,2017
18069,54,0.34,2017
18071,35,0.41,2017
18073,13,0.34,2017
18075,10,0.43,2017
18077,36,0.38,2017
18079,11,0.39,2017
18081,235,0.34,2017
18083,23,0.36,2017
18085,46,0.39,2017
18087,2,0.25,2017
18089,276,0.27,2017
18091,43,0.42,2017
18093,34,0.37,2017
18095,82,0.39,2017
18097,1797,0.27,2017
18099,41,0.37,2017
18101,11,0.58,2017
18103,45,0.31,2017
18105,697,0.26,2017
18107,55,0.47,2017
18109,60,0.41,2017
18111,3,0.56,2017
18113,12,0.24,2017
18117,7,0.38,2017
18119,12,0.2,2017
18121,9,0.3,2017
18123,7,0.27,2017
18125,3,0.35,2017
18127,180,0.35,2017
18129,30,0.34,2017
18131,3,0.51,2017
18133,43,0.35,2017
18135,11,0.25,2017
18137,39,0.37,2017
18139,7,0.34,2017
18141,446,0.31,2017
18143,9,0.24,2017
18145,54,0.5,2017
18147,10,0.53,2017
18149,7,0.45,2017
18151,60,0.34,2017
18153,11,0.28,2017
18155,2,0.16,2017
18157,444,0.36,2017
18159,16,0.46,2017
18161,13,0.31,2017
18163,201,0.34,2017
18165,6,0.47,2017
18167,177,0.37,2017
18169,13,0.32,2017
18171,5,0.25,2017
18173,51,0.3,2017
18175,18,0.42,2017
18177,83,0.29,2017
18179,20,0.36,2017
18181,17,0.24,2017
18183,11,0.69,2017
19001,2,0.31,2017
19003,2,0.3,2017
19005,14,0.4,2017
19007,7,0.08,2017
19009,2,0.75,2017
19011,18,0.37,2017
19013,538,0.39,2017
19015,16,0.24,2017
19017,55,0.34,2017
19019,17,0.4,2017
19021,12,0.66,2017
19023,21,0.45,2017
19025,4,0.42,2017
19027,20,0.33,2017
19029,5,0.52,2017
19031,25,0.48,2017
19033,31,0.29,2017
19035,7,0.77,2017
19037,9,0.54,2017
19039,3,-0.01,2017
19041,11,0.39,2017
19043,12,0.32,2017
19045,50,0.3,2017
19047,13,0.41,2017
19049,62,0.33,2017
19051,6,0.47,2017
19053,19,0.19,2017
19055,14,0.42,2017
19057,47,0.42,2017
19059,20,0.53,2017
19061,259,0.36,2017
19063,3,0.24,2017
19065,17,0.26,2017
19067,7,0.49,2017
19069,1,0.11,2017
19071,1,-0.16,2017
19073,7,0.05,2017
19075,15,0.25,2017
19077,10,0.65,2017
19079,11,0.39,2017
19081,2,0.43,2017
19083,15,0.29,2017
19085,8,0.16,2017
19087,14,0.48,2017
19089,2,0.62,2017
19091,10,0.32,2017
19093,4,0.12,2017
19095,7,0.11,2017
19097,18,0.48,2017
19099,57,0.49,2017
19101,6,0.28,2017
19103,1408,0.34,2017
19105,9,0.32,2017
19107,6,-0.14,2017
19109,3,0.5,2017
19111,12,0.2,2017
19113,422,0.35,2017
19115,14,0.39,2017
19117,4,0.55,2017
19119,7,0.2,2017
19121,8,0.57,2017
19123,7,0.35,2017
19125,18,0.54,2017
19127,59,0.28,2017
19129,19,0.41,2017
19131,4,0.7,2017
19133,5,0.23,2017
19135,11,0.52,2017
19137,16,0.54,2017
19139,51,0.3,2017
19141,8,0.51,2017
19143,2,0.3,2017
19145,7,0.39,2017
19147,5,0.14,2017
19149,26,0.42,2017
19151,6,0.58,2017
19153,997,0.34,2017
19155,91,0.45,2017
19157,50,0.38,2017
19159,3,0.47,2017
19161,1,0.59,2017
19163,241,0.42,2017
19165,11,0.24,2017
19167,30,0.42,2017
19169,313,0.33,2017
19171,13,0.32,2017
19173,3,0.45,2017
19175,6,0.48,2017
19177,1,0.39,2017
19179,14,0.4,2017
19181,106,0.33,2017
19183,26,0.22,2017
19185,3,0.59,2017
19187,14,0.29,2017
19189,4,0.32,2017
19191,40,0.29,2017
19193,102,0.36,2017
19195,7,0.11,2017
19197,7,0.32,2017
20001,6,-0.02,2017
20003,2,0.46,2017
20005,15,0.47,2017
20007,1,0.85,2017
20009,6,0.58,2017
20011,2,0.4,2017
20013,5,-0.31,2017
20015,97,0.34,2017
20021,17,0.55,2017
20027,7,0.23,2017
20029,3,0.91,2017
20031,3,0.62,2017
20035,17,0.21,2017
20037,76,0.3,2017
20041,9,0.42,2017
20043,4,0.36,2017
20045,284,0.29,2017
20051,26,0.19,2017
20053,1,-1.03,2017
20055,10,0.32,2017
20057,10,0.42,2017
20059,21,0.46,2017
20061,62,0.25,2017
20063,1,0.97,2017
20065,1,-0.01,2017
20067,2,0.29,2017
20069,2,0.62,2017
20071,2,0.58,2017
20073,3,0.49,2017
20075,1,-0.6,2017
20077,4,0.65,2017
20079,43,0.43,2017
20085,6,0.54,2017
20087,11,0.37,2017
20089,5,0.32,2017
20091,1216,0.37,2017
20093,1,0.29,2017
20095,2,0.76,2017
20099,47,0.37,2017
20103,39,0.29,2017
20105,1,0.16,2017
20107,2,0.72,2017
20109,2,0.38,2017
20111,86,0.27,2017
20113,15,0.26,2017
20115,9,0.09,2017
20117,9,0.52,2017
20119,1,0.17,2017
20121,17,0.47,2017
20123,15,0.24,2017
20125,10,0.18,2017
20127,3,0.17,2017
20131,3,0.26,2017
20133,10,0.33,2017
20137,2,0.58,2017
20139,6,0.22,2017
20143,3,0.38,2017
20149,15,0.43,2017
20151,3,0.42,2017
20155,19,0.51,2017
20159,10,0.31,2017
20161,327,0.35,2017
20163,2,0.18,2017
20165,1,0.13,2017
20167,2,0.59,2017
20169,36,0.31,2017
20171,1,0.16,2017
20173,331,0.28,2017
20177,135,0.35,2017
20179,1,-0.5,2017
20181,1,0.53,2017
20185,1,0.42,2017
20187,1,0.58,2017
20189,3,0.46,2017
20191,23,0.39,2017
20193,2,0.7,2017
20197,1,0.4,2017
20201,3,0.43,2017
20205,2,0.15,2017
20207,1,-0.23,2017
20209,169,0.28,2017
21001,12,0.36,2017
21003,4,0.43,2017
21005,16,0.3,2017
21007,10,0.34,2017
21009,13,0.38,2017
21011,5,0.34,2017
21013,13,0.45,2017
21015,202,0.41,2017
21017,18,0.46,2017
21019,23,0.41,2017
21021,78,0.27,2017
21023,3,0.53,2017
21025,4,0.29,2017
21027,3,0.57,2017
21029,120,0.41,2017
21031,1,0.46,2017
21033,4,0.6,2017
21035,57,0.39,2017
21037,154,0.31,2017
21039,1,0.27,2017
21041,2,0.58,2017
21043,11,0.47,2017
21045,7,0.47,2017
21047,50,0.29,2017
21049,29,0.36,2017
21051,4,0.53,2017
21053,1,0.79,2017
21055,1,0.64,2017
21057,2,0.42,2017
21059,59,0.24,2017
21061,1,0.66,2017
21065,1,-0.1,2017
21067,821,0.28,2017
21069,6,0.76,2017
21071,8,0.68,2017
21073,48,0.25,2017
21075,5,0.01,2017
21077,5,0.15,2017
21079,9,0.35,2017
21081,16,0.32,2017
21083,28,0.49,2017
21085,4,0.06,2017
21087,3,0.62,2017
21089,14,0.28,2017
21091,4,0.6,2017
21093,94,0.27,2017
21095,10,0.38,2017
21097,5,0.41,2017
21099,2,0.3,2017
21101,23,0.37,2017
21103,23,0.33,2017
21105,2,0.29,2017
21107,19,0.29,2017
21109,2,0.43,2017
21111,1878,0.3,2017
21113,51,0.34,2017
21115,8,0.6,2017
21117,255,0.34,2017
21119,3,0.28,2017
21121,3,0.48,2017
21123,6,0.6,2017
21125,15,0.36,2017
21127,7,0.23,2017
21131,2,0.49,2017
21133,4,0.3,2017
21135,3,0.54,2017
21137,6,0.0,2017
21139,1,0.88,2017
21141,7,0.57,2017
21143,3,0.16,2017
21145,46,0.32,2017
21147,1,0.84,2017
21149,8,0.42,2017
21151,166,0.27,2017
21153,2,0.26,2017
21155,6,0.04,2017
21157,16,0.38,2017
21159,3,0.24,2017
21161,10,0.18,2017
21163,8,0.42,2017
21167,38,0.33,2017
21169,3,0.68,2017
21171,1,0.09,2017
21173,10,0.26,2017
21175,2,0.06,2017
21177,7,0.44,2017
21179,38,0.36,2017
21181,5,0.37,2017
21183,4,0.32,2017
21185,133,0.36,2017
21187,3,0.56,2017
21191,3,-0.01,2017
21193,10,0.62,2017
21195,11,0.49,2017
21197,6,0.56,2017
21199,24,0.35,2017
21203,6,0.25,2017
21205,16,0.35,2017
21207,5,0.66,2017
21209,66,0.35,2017
21211,47,0.42,2017
21213,2,0.54,2017
