fips,count,avgScore,year
09013,222,0.3,2014
09015,69,0.27,2014
10001,43,0.17,2014
10003,382,0.31,2014
10005,42,0.29,2014
11001,2407,0.25,2014
12001,471,0.31,2014
12005,20,0.5,2014
12007,4,0.25,2014
12009,213,0.35,2014
12011,555,0.31,2014
12013,1,0.73,2014
12015,31,0.52,2014
12017,26,0.45,2014
12019,62,0.37,2014
12021,62,0.43,2014
12023,6,0.32,2014
12027,2,-0.3,2014
12029,1,0.77,2014
12031,456,0.34,2014
12033,95,0.27,2014
12035,51,0.36,2014
12037,1,0.86,2014
12039,7,-0.22,2014
12041,1,0.26,2014
12043,1,0.24,2014
12045,1,0.07,2014
12051,2,0.44,2014
12053,19,0.27,2014
12055,7,0.36,2014
12057,637,0.32,2014
12059,2,0.6,2014
12061,20,0.17,2014
12063,5,0.0,2014
12065,5,0.04,2014
12067,4,0.24,2014
12069,64,0.31,2014
12071,220,0.33,2014
12073,480,0.3,2014
12075,5,0.54,2014
12077,1,0.61,2014
12081,68,0.31,2014
12083,68,0.33,2014
12085,40,0.47,2014
12086,1456,0.3,2014
12087,14,0.16,2014
12089,17,0.23,2014
12091,30,0.41,2014
12093,4,0.25,2014
12095,621,0.3,2014
12097,68,0.23,2014
12099,392,0.33,2014
12101,126,0.28,2014
12103,556,0.34,2014
12105,178,0.34,2014
12107,10,0.4,2014
12109,184,0.3,2014
12111,46,0.26,2014
12113,36,0.42,2014
12115,77,0.39,2014
12117,180,0.36,2014
12119,11,0.11,2014
12121,7,0.3,2014
12123,1,0.56,2014
12127,211,0.33,2014
12129,12,0.2,2014
12131,4,0.02,2014
12133,3,-0.0,2014
13001,1,-0.21,2014
13003,1,0.4,2014
13005,1,-0.23,2014
13007,2,-0.12,2014
13009,53,0.41,2014
13011,3,0.29,2014
13013,18,0.35,2014
13015,18,0.4,2014
13017,2,0.12,2014
13019,1,-0.21,2014
13021,108,0.27,2014
13023,2,0.34,2014
13025,3,0.56,2014
13027,1,0.97,2014
13029,10,0.27,2014
13031,66,0.22,2014
13033,42,0.25,2014
13035,5,0.16,2014
13037,4,0.11,2014
13039,12,0.46,2014
13043,2,0.52,2014
13045,69,0.2,2014
13047,29,0.54,2014
13049,1,0.33,2014
13051,93,0.22,2014
13053,2,0.32,2014
13055,5,0.35,2014
13057,91,0.29,2014
13059,530,0.39,2014
13061,2,0.11,2014
13063,67,-0.12,2014
13065,2,-0.22,2014
13067,479,0.26,2014
13069,19,0.31,2014
13071,5,0.39,2014
13073,58,0.3,2014
13075,5,0.05,2014
13077,35,0.33,2014
13079,1,0.72,2014
13081,3,0.14,2014
13083,4,0.51,2014
13085,6,0.35,2014
13087,29,0.26,2014
13089,632,0.21,2014
13091,3,-0.07,2014
13093,1,0.31,2014
13095,20,0.22,2014
13097,112,0.15,2014
13099,8,0.55,2014
13103,11,0.11,2014
13107,2,0.21,2014
13109,1,0.54,2014
13111,7,0.4,2014
13113,65,0.24,2014
13115,62,0.41,2014
13117,68,0.38,2014
13119,6,0.39,2014
13121,1071,0.22,2014
13123,12,0.47,2014
13127,32,0.31,2014
13129,19,0.38,2014
13131,14,0.43,2014
13133,2,-0.56,2014
13135,465,0.23,2014
13137,52,0.37,2014
13139,117,0.32,2014
13141,2,-0.28,2014
13143,9,0.35,2014
