fips,count,avgScore,year
08067,22,0.28,2012
08069,176,0.34,2012
08075,20,0.43,2012
08077,27,0.43,2012
08081,1,1.22,2012
08083,4,0.44,2012
08087,1,0.79,2012
08089,5,0.11,2012
08091,1,1.0,2012
08093,5,0.8,2012
08095,1,0.7,2012
08097,7,0.19,2012
08099,4,0.37,2012
08101,46,0.34,2012
08103,2,-0.01,2012
08105,2,0.21,2012
08107,63,0.32,2012
08113,3,0.68,2012
08117,8,0.47,2012
08119,4,0.31,2012
08121,1,0.34,2012
08123,456,0.36,2012
08125,2,0.68,2012
09001,500,0.38,2012
09003,473,0.35,2012
09005,41,0.39,2012
09007,130,0.43,2012
09009,457,0.38,2012
09011,290,0.4,2012
09013,175,0.42,2012
09015,45,0.37,2012
10001,33,0.37,2012
10003,292,0.33,2012
10005,26,0.29,2012
11001,978,0.27,2012
12001,352,0.4,2012
12003,2,0.14,2012
12005,22,0.48,2012
12007,2,0.4,2012
12009,256,0.35,2012
12011,411,0.32,2012
12015,18,0.44,2012
12017,27,0.46,2012
12019,37,0.33,2012
12021,53,0.38,2012
12023,7,0.07,2012
12027,3,0.44,2012
12031,320,0.34,2012
12033,58,0.28,2012
12035,18,0.27,2012
12039,14,-0.04,2012
12041,7,0.43,2012
12045,1,0.64,2012
12047,1,0.69,2012
12051,2,0.2,2012
12053,24,0.32,2012
12055,8,0.29,2012
12057,583,0.32,2012
12059,1,0.01,2012
12061,26,0.28,2012
12063,5,-0.0,2012
12065,1,0.93,2012
12067,1,0.63,2012
12069,57,0.34,2012
12071,118,0.35,2012
12073,365,0.37,2012
12075,9,0.39,2012
12081,92,0.43,2012
12083,50,0.24,2012
12085,56,0.37,2012
12086,807,0.33,2012
12087,9,0.2,2012
12089,15,0.49,2012
12091,28,0.32,2012
12093,4,0.76,2012
12095,581,0.27,2012
12097,64,0.44,2012
12099,379,0.41,2012
12101,87,0.34,2012
12103,375,0.36,2012
12105,167,0.34,2012
12107,6,0.45,2012
12109,70,0.49,2012
12111,61,0.28,2012
12113,37,0.4,2012
12115,45,0.48,2012
12117,238,0.34,2012
12119,6,0.3,2012
12121,5,0.44,2012
12123,3,0.13,2012
12125,1,0.54,2012
12127,186,0.34,2012
12129,12,0.41,2012
12131,3,0.75,2012
12133,1,1.37,2012
13001,1,0.81,2012
13003,2,0.14,2012
13009,41,0.32,2012
13011,9,0.36,2012
13013,13,0.28,2012
13015,13,0.45,2012
13017,5,0.16,2012
13019,3,0.66,2012
13021,93,0.23,2012
13023,4,0.12,2012
13025,1,0.08,2012
13027,7,0.38,2012
13029,9,0.13,2012
13031,124,0.26,2012
13033,23,0.18,2012
13035,1,0.37,2012
13037,1,0.59,2012
13039,13,0.39,2012
13043,1,0.05,2012
13045,55,0.24,2012
13047,23,0.52,2012
13051,113,0.3,2012
13055,1,0.41,2012
13057,82,0.45,2012
13059,333,0.41,2012
13063,85,0.14,2012
13067,413,0.32,2012
13069,5,0.55,2012
13071,10,0.36,2012
13073,33,0.49,2012
13075,1,-0.27,2012
13077,32,0.42,2012
13079,2,-0.04,2012
13081,1,0.79,2012
13085,1,1.04,2012
13087,5,0.23,2012
13089,417,0.2,2012
13095,21,0.12,2012
13097,52,0.12,2012
13103,12,0.34,2012
13105,2,0.58,2012
13107,2,0.68,2012
13111,2,0.57,2012
13113,58,0.33,2012
13115,34,0.49,2012
13117,37,0.41,2012
13119,1,0.33,2012
13121,708,0.22,2012
13123,9,0.39,2012
13125,2,0.39,2012
13127,15,0.46,2012
13129,9,0.61,2012
13131,6,0.49,2012
13133,3,0.07,2012
13135,338,0.29,2012
13137,51,0.27,2012
13139,38,0.35,2012
13141,1,0.1,2012
13143,4,0.88,2012
13145,9,0.48,2012
13149,1,0.16,2012
13151,72,0.19,2012
13153,32,0.22,2012
13155,3,0.28,2012
13157,39,0.36,2012
13159,3,0.13,2012
13161,2,0.54,2012
13163,2,0.62,2012
13167,1,0.08,2012
13169,5,0.7,2012
13171,6,0.16,2012
13175,8,0.18,2012
13177,8,-0.01,2012
13179,44,0.26,2012
13181,1,0.35,2012
13183,1,1.05,2012
13185,66,0.19,2012
13187,9,0.43,2012
13189,1,0.87,2012
13191,1,0.37,2012
13193,1,-0.62,2012
13195,6,0.15,2012
13197,4,-0.26,2012
13199,4,0.1,2012
13205,3,0.43,2012
13207,6,0.26,2012
13211,4,-0.01,2012
13213,19,0.15,2012
13215,103,0.23,2012
13217,23,0.24,2012
13219,10,0.33,2012
13221,4,0.16,2012
13223,35,0.22,2012
13225,9,0.13,2012
13227,11,0.38,2012
13229,1,0.51,2012
13231,8,0.11,2012
13233,3,0.59,2012
13235,2,0.1,2012
13237,4,0.5,2012
13241,1,0.82,2012
13243,1,-0.46,2012
13245,48,0.14,2012
13247,53,0.14,2012
13249,1,0.54,2012
13251,5,0.64,2012
13253,1,-0.1,2012
13255,16,0.09,2012
13257,3,0.16,2012
13261,12,0.32,2012
13263,3,0.03,2012
13267,2,0.66,2012
13269,1,0.83,2012
13271,1,0.27,2012
13273,1,0.91,2012
13275,14,0.45,2012
13277,5,-0.41,2012
13279,4,0.89,2012
13285,18,0.14,2012
13287,3,0.1,2012
13289,2,0.69,2012
13291,5,0.38,2012
13293,8,0.25,2012
13295,28,0.49,2012
13297,14,0.24,2012
13299,7,0.08,2012
13303,4,-0.11,2012
13305,2,0.3,2012
13311,3,0.33,2012
13313,59,0.38,2012
13315,1,0.47,2012
13317,2,-0.14,2012
13319,1,0.31,2012
13321,1,0.83,2012
15001,62,0.29,2012
15003,210,0.27,2012
15007,6,0.29,2012
15009,21,0.29,2012
16001,148,0.31,2012
16003,1,0.48,2012
16005,22,0.31,2012
16009,1,0.74,2012
16011,10,0.48,2012
16013,3,-0.01,2012
16015,1,0.77,2012
16017,11,0.7,2012
16019,31,0.3,2012
16021,4,0.48,2012
16027,50,0.27,2012
16031,2,0.31,2012
16037,3,0.41,2012
16039,6,0.6,2012
16041,3,0.17,2012
16043,1,0.38,2012
16045,1,0.98,2012
16047,1,0.07,2012
16049,2,0.27,2012
16051,11,0.36,2012
16053,2,0.06,2012
16055,31,0.49,2012
16057,56,0.3,2012
16059,1,0.56,2012
16065,73,0.38,2012
16067,2,0.49,2012
16069,10,0.39,2012
16073,1,0.71,2012
16075,3,0.65,2012
16079,2,0.13,2012
16083,3,0.07,2012
17001,23,0.39,2012
17005,8,0.52,2012
17007,25,0.35,2012
17015,1,0.31,2012
17017,6,0.39,2012
17019,310,0.35,2012
17021,19,0.29,2012
17023,2,0.4,2012
17025,1,0.72,2012
17027,3,0.87,2012
17029,94,0.36,2012
17031,3086,0.31,2012
17033,3,0.37,2012
17035,1,0.17,2012
17037,325,0.37,2012
17039,12,0.45,2012
17041,6,0.36,2012
17043,710,0.4,2012
17045,12,0.28,2012
17049,7,0.24,2012
17051,2,0.21,2012
17053,5,0.15,2012
17055,4,0.54,2012
17057,17,0.46,2012
17061,6,0.5,2012
17063,13,0.29,2012
17067,1,1.11,2012
17073,13,0.26,2012
17075,3,0.25,2012
17077,30,0.26,2012
17079,6,0.16,2012
17081,8,0.55,2012
17083,15,0.29,2012
17085,8,0.08,2012
17089,298,0.36,2012
17091,41,0.37,2012
17093,32,0.27,2012
17095,69,0.35,2012
17097,709,0.36,2012
17099,13,0.41,2012
17101,2,0.54,2012
17103,5,0.29,2012
17105,7,0.34,2012
17107,9,0.35,2012
17109,48,0.33,2012
17111,413,0.39,2012
17113,254,0.4,2012
17115,38,0.34,2012
17117,16,0.39,2012
17119,98,0.3,2012
17121,4,0.79,2012
17123,2,0.37,2012
17125,2,0.48,2012
17127,1,0.77,2012
17129,10,0.36,2012
17133,5,0.39,2012
17135,8,0.5,2012
17137,13,0.55,2012
17139,8,0.29,2012
17141,16,0.49,2012
17143,80,0.38,2012
17145,1,0.52,2012
17147,6,0.49,2012
17149,1,0.64,2012
17151,1,0.18,2012
17153,1,-0.18,2012
17157,3,0.51,2012
17159,2,0.36,2012
17161,20,0.4,2012
17163,46,0.33,2012
17165,13,0.18,2012
17167,239,0.4,2012
17169,2,0.52,2012
17173,10,0.36,2012
17175,1,-0.51,2012
17177,18,0.19,2012
17179,36,0.4,2012
17181,2,0.3,2012
17183,20,0.48,2012
17187,16,0.34,2012
17189,2,0.54,2012
17193,5,0.3,2012
17195,12,0.21,2012
17197,232,0.34,2012
17199,9,0.64,2012
17201,156,0.31,2012
17203,13,0.53,2012
18001,3,0.67,2012
18003,140,0.37,2012
18005,23,0.32,2012
18007,3,0.54,2012
18009,2,0.48,2012
18011,18,0.39,2012
18013,2,0.42,2012
18015,2,-0.5,2012
18017,4,0.46,2012
18019,42,0.28,2012
18021,6,0.39,2012
18023,4,0.44,2012
18027,25,0.29,2012
18029,8,0.38,2012
18031,8,0.43,2012
18033,14,0.35,2012
18035,217,0.4,2012
18037,10,0.34,2012
18039,35,0.37,2012
18041,17,0.22,2012
18043,49,0.43,2012
18045,3,0.36,2012
18047,8,0.66,2012
18049,2,0.12,2012
18051,8,0.39,2012
18053,26,0.23,2012
18055,5,0.68,2012
18057,197,0.42,2012
18059,24,0.35,2012
18061,9,0.32,2012
18063,51,0.44,2012
18065,14,0.34,2012
18067,18,0.48,2012
18069,91,0.41,2012
18071,5,0.21,2012
18073,9,0.47,2012
18075,4,0.8,2012
18077,7,0.47,2012
18079,1,0.39,2012
18081,54,0.35,2012
18083,16,0.23,2012
18085,14,0.3,2012
18087,9,0.45,2012
18089,144,0.3,2012
18091,20,0.36,2012
18093,3,0.66,2012
18095,50,0.45,2012
18097,605,0.33,2012
18099,10,0.24,2012
18101,8,0.51,2012
18103,2,0.57,2012
18105,214,0.36,2012
18107,17,0.49,2012
18109,13,0.31,2012
18113,9,0.52,2012
18115,2,0.06,2012
18117,5,0.74,2012
18119,8,0.46,2012
18121,4,-0.07,2012
18123,3,0.57,2012
18125,2,0.02,2012
18127,58,0.43,2012
18129,3,0.03,2012
18131,1,0.58,2012
18133,17,0.3,2012
18135,6,0.56,2012
18137,6,0.13,2012
18139,4,0.45,2012
18141,191,0.38,2012
18143,44,0.2,2012
18145,9,0.19,2012
18147,2,0.6,2012
18149,5,0.45,2012
18151,6,0.44,2012
18153,6,0.31,2012
18157,179,0.39,2012
18159,2,0.46,2012
18161,2,0.06,2012
18163,71,0.4,2012
18165,4,0.33,2012
18167,99,0.33,2012
18169,24,0.42,2012
18171,1,0.87,2012
18173,11,0.24,2012
18175,6,0.7,2012
18177,59,0.33,2012
18179,5,0.27,2012
18181,5,0.76,2012
18183,8,0.48,2012
19001,8,0.4,2012
19003,4,0.52,2012
19005,2,-0.26,2012
19007,2,0.27,2012
19011,7,0.58,2012
19013,198,0.42,2012
19015,3,0.5,2012
19017,20,0.44,2012
19019,18,0.31,2012
19021,8,0.36,2012
19023,8,0.45,2012
19025,3,0.29,2012
19031,7,0.41,2012
19033,5,0.25,2012
19035,4,0.45,2012
19037,1,0.09,2012
19039,3,0.3,2012
19041,3,0.66,2012
19043,2,0.36,2012
19045,8,0.47,2012
19047,2,0.2,2012
19049,15,0.34,2012
19051,2,0.7,2012
19055,6,0.26,2012
19057,7,0.44,2012
19059,1,0.82,2012
19061,126,0.3,2012
19063,2,0.2,2012
19065,29,0.33,2012
19067,1,0.27,2012
19069,2,0.5,2012
19071,1,0.0,2012
19073,4,0.31,2012
19075,4,0.77,2012
19077,2,0.08,2012
19079,1,0.37,2012
19081,1,0.21,2012
19083,5,0.48,2012
19085,3,0.33,2012
19087,4,0.06,2012
19089,2,0.16,2012
19091,8,0.17,2012
19095,4,0.4,2012
19097,6,0.33,2012
19099,14,0.17,2012
19101,2,0.37,2012
19103,275,0.41,2012
19105,55,0.49,2012
19107,6,-0.1,2012
19109,2,0.64,2012
19111,2,0.4,2012
19113,147,0.35,2012
19115,1,0.4,2012
19119,2,0.34,2012
19121,2,0.4,2012
19123,7,0.49,2012
19125,24,0.53,2012
19127,5,0.53,2012
19129,3,0.64,2012
19131,1,-0.11,2012
19133,1,0.18,2012
19135,4,0.43,2012
19137,1,0.88,2012
19139,26,0.4,2012
19141,2,0.38,2012
19143,3,0.21,2012
19145,2,-0.32,2012
19147,3,0.55,2012
19149,5,0.13,2012
19153,242,0.26,2012
19155,15,0.44,2012
19157,21,0.37,2012
19159,2,-0.26,2012
19161,1,0.97,2012
19163,57,0.37,2012
19167,13,0.37,2012
19169,104,0.38,2012
19171,4,0.41,2012
19173,1,-0.01,2012
19175,9,0.4,2012
19179,2,0.33,2012
19181,32,0.34,2012
19183,12,0.39,2012
19187,3,0.47,2012
19189,1,-0.01,2012
19191,8,0.19,2012
19193,25,0.36,2012
19197,1,0.51,2012
20001,4,0.46,2012
20005,4,0.22,2012
20007,1,0.25,2012
20009,1,0.63,2012
20013,2,0.74,2012
20015,20,0.21,2012
20021,1,-0.13,2012
20023,1,-0.57,2012
20027,4,0.45,2012
20035,18,0.36,2012
20037,12,0.17,2012
20041,4,0.33,2012
20045,170,0.32,2012
20051,9,0.41,2012
20055,1,0.23,2012
20059,14,0.07,2012
20061,18,0.34,2012
20079,16,0.39,2012
20083,1,0.35,2012
20085,3,0.8,2012
20087,2,0.23,2012
20091,255,0.31,2012
20093,1,0.28,2012
20095,3,0.75,2012
20099,2,0.76,2012
20103,32,0.53,2012
20107,1,-0.42,2012
20111,8,0.38,2012
20113,4,0.3,2012
20115,3,0.29,2012
20117,2,0.02,2012
20119,2,0.42,2012
20121,5,0.09,2012
20123,3,0.49,2012
20125,2,0.46,2012
20131,3,0.14,2012
20133,7,0.21,2012
20137,1,1.28,2012
20141,1,-0.07,2012
20147,2,0.68,2012
20149,4,0.27,2012
20155,16,0.09,2012
20159,4,0.4,2012
20161,106,0.36,2012
20165,2,0.33,2012
20169,17,0.16,2012
20173,122,0.26,2012
20177,131,0.35,2012
20181,1,0.89,2012
20191,7,0.31,2012
20195,1,1.0,2012
20199,1,0.04,2012
20205,2,0.48,2012
20207,1,0.76,2012
20209,42,0.17,2012
21001,22,0.48,2012
21003,1,0.18,2012
21005,4,0.2,2012
21007,3,0.32,2012
21009,13,0.28,2012
21011,2,0.26,2012
21013,2,0.48,2012
21015,18,0.45,2012
21017,1,0.17,2012
21019,11,0.55,2012
21021,39,0.47,2012
21027,6,0.65,2012
21029,27,0.33,2012
21031,1,0.95,2012
21033,2,0.46,2012
21035,44,0.29,2012
21037,20,0.21,2012
21041,2,0.64,2012
21043,2,-0.28,2012
21047,23,0.06,2012
21049,5,0.45,2012
21051,1,0.19,2012
21057,1,1.13,2012
21059,12,0.24,2012
21061,1,-0.12,2012
21063,1,0.82,2012
21065,3,0.36,2012
21067,176,0.25,2012
21071,4,0.4,2012
21073,14,0.32,2012
21075,2,-0.24,2012
21079,2,0.46,2012
21081,4,0.5,2012
21083,9,0.46,2012
21085,2,-0.58,2012
21087,4,0.74,2012
21089,5,0.65,2012
21091,3,0.35,2012
21093,33,0.28,2012
21095,4,0.54,2012
21097,3,0.11,2012
21099,2,0.72,2012
21101,20,0.3,2012
21103,1,0.7,2012
21107,5,0.2,2012
21111,640,0.31,2012
21113,21,0.41,2012
21115,2,0.08,2012
21117,50,0.4,2012
21121,2,0.66,2012
21123,1,0.58,2012
21125,4,0.34,2012
21129,1,-0.23,2012
21131,1,0.29,2012
21133,2,0.15,2012
21135,1,0.72,2012
21137,2,0.37,2012
21139,3,0.62,2012
21141,2,0.43,2012
21145,37,0.48,2012
21147,2,0.44,2012
21149,1,0.98,2012
21151,49,0.41,2012
21153,2,0.74,2012
21155,2,0.23,2012
21157,4,0.42,2012
21159,1,0.72,2012
21161,2,0.46,2012
21163,5,-0.03,2012
21167,4,0.61,2012
21169,2,0.55,2012
21171,3,0.31,2012
21173,2,0.1,2012
21177,1,0.18,2012
21179,8,0.56,2012
21183,3,1.14,2012
21185,40,0.42,2012
21189,1,0.36,2012
21191,3,0.35,2012
21193,1,0.91,2012
21195,4,0.85,2012
21197,2,0.16,2012
21199,29,0.47,2012
21205,15,0.24,2012
21207,5,0.46,2012
21209,27,0.41,2012
21211,10,0.36,2012
21213,5,0.38,2012
21215,8,0.54,2012
21217,2,0.28,2012
21219,3,0.41,2012
21221,3,0.39,2012
21223,1,0.75,2012
21225,3,0.58,2012
21227,40,0.38,2012
21229,2,0.35,2012
21231,2,0.52,2012
21233,2,0.46,2012
21235,35,0.39,2012
21239,2,0.72,2012
22001,1,0.86,2012
22003,2,0.07,2012
22005,20,0.07,2012
22007,3,-0.46,2012
22009,4,0.36,2012
22011,2,0.18,2012
22013,2,0.65,2012
22015,16,0.21,2012
22017,70,0.32,2012
22019,29,0.3,2012
22021,5,0.23,2012
22023,1,0.11,2012
22027,2,0.49,2012
22029,1,-0.3,2012
22031,4,-0.0,2012
22033,185,0.26,2012
22037,3,0.03,2012
22039,1,0.64,2012
22041,4,-0.38,2012
22045,4,0.22,2012
22047,5,0.43,2012
22051,85,0.3,2012
22053,6,0.48,2012
22055,60,0.42,2012
22057,11,0.34,2012
22059,2,0.74,2012
22061,13,0.38,2012
22063,13,0.44,2012
22065,2,-0.03,2012
22067,4,0.32,2012
22069,4,0.32,2012
22071,223,0.3,2012
22073,29,0.17,2012
22075,1,1.03,2012
22077,3,-0.2,2012
22079,25,0.27,2012
22081,1,0.97,2012
22083,1,-0.4,2012
22085,3,0.53,2012
22087,8,0.27,2012
22089,5,0.12,2012
22093,1,-0.04,2012
22095,5,0.3,2012
22097,10,0.1,2012
22099,7,0.03,2012
22101,18,0.26,2012
22103,53,0.3,2012
22105,16,0.06,2012
22109,12,0.24,2012
22111,1,-0.55,2012
22113,9,0.17,2012
22115,14,0.46,2012
22117,4,-0.26,2012
22119,4,0.27,2012
22121,1,0.36,2012
22127,3,0.41,2012
23001,33,0.26,2012
23003,8,0.36,2012
23005,236,0.37,2012
23007,8,0.3,2012
23009,12,0.2,2012
23011,35,0.41,2012
23013,8,0.46,2012
23015,4,0.66,2012
23017,19,0.27,2012
23019,93,0.37,2012
23023,4,0.26,2012
23025,8,0.28,2012
23027,3,0.73,2012
23029,1,0.92,2012
23031,104,0.29,2012
24001,75,0.3,2012
24003,286,0.27,2012
24005,424,0.26,2012
24009,30,0.29,2012
24011,8,0.4,2012
24013,82,0.34,2012
24015,22,0.56,2012
24017,69,0.19,2012
24019,5,0.18,2012
24021,105,0.33,2012
24023,5,0.58,2012
24025,79,0.33,2012
24027,251,0.33,2012
24029,4,0.07,2012
24031,1114,0.33,2012
24033,560,0.12,2012
24035,12,0.39,2012
24037,53,0.38,2012
24039,29,0.22,2012
24041,12,0.28,2012
24043,21,0.43,2012
24045,38,0.13,2012
24047,12,0.57,2012
24510,477,0.25,2012
25001,108,0.41,2012
25005,284,0.39,2012
25007,14,0.42,2012
25009,371,0.36,2012
25013,488,0.33,2012
25017,1827,0.36,2012
25019,3,0.16,2012
25021,442,0.37,2012
25023,191,0.45,2012
25025,990,0.31,2012
25027,339,0.33,2012
26001,2,0.21,2012
26003,2,0.64,2012
26005,35,0.28,2012
26007,1,0.56,2012
26009,9,0.34,2012
26011,3,0.25,2012
26015,10,0.28,2012
26017,74,0.46,2012
26019,11,0.32,2012
26021,34,0.19,2012
26023,9,0.54,2012
26025,74,0.28,2012
26027,5,0.3,2012
26029,2,0.23,2012
26033,6,0.5,2012
26035,10,0.27,2012
26037,11,0.44,2012
26039,4,0.42,2012
26041,6,0.55,2012
26043,4,0.31,2012
26045,35,0.28,2012
26047,8,0.19,2012
26049,259,0.27,2012
26051,2,0.66,2012
26053,2,0.72,2012
26055,178,0.41,2012
26057,12,0.5,2012
26059,5,0.67,2012
26061,31,0.44,2012
26063,9,0.39,2012
26065,217,0.38,2012
26067,15,0.54,2012
26069,4,0.33,2012
26071,1,1.02,2012
26073,208,0.44,2012
26075,60,0.28,2012
26077,195,0.34,2012
26079,7,0.33,2012
26081,527,0.32,2012
26085,2,-0.11,2012
26087,11,0.59,2012
26089,8,0.24,2012
26091,23,0.46,2012
26093,64,0.35,2012
26097,1,-0.16,2012
26099,244,0.29,2012
26101,6,0.07,2012
26103,16,0.5,2012
26105,4,0.68,2012
26107,35,0.33,2012
26109,2,0.43,2012
26111,127,0.3,2012
26113,2,0.72,2012
26115,66,0.36,2012
26117,15,0.56,2012
26119,1,0.54,2012
26121,143,0.41,2012
26123,11,0.46,2012
26125,606,0.33,2012
26127,7,0.1,2012
26129,4,0.49,2012
26131,1,0.5,2012
26133,4,0.75,2012
26137,10,0.61,2012
26139,308,0.37,2012
26141,2,0.16,2012
26143,4,0.16,2012
26145,94,0.3,2012
26147,23,0.5,2012
26149,24,0.31,2012
26151,3,0.5,2012
26153,2,0.72,2012
26155,18,0.5,2012
26157,20,0.38,2012
26159,41,0.33,2012
26161,454,0.38,2012
26163,465,0.3,2012
26165,19,0.26,2012
27001,1,0.11,2012
27003,206,0.4,2012
27005,28,0.12,2012
27007,4,0.56,2012
27009,4,0.29,2012
27013,75,0.43,2012
27015,42,0.33,2012
27017,9,0.33,2012
27019,29,0.41,2012
27021,8,0.32,2012
27023,2,1.06,2012
27025,39,0.32,2012
27027,57,0.45,2012
27033,4,0.34,2012
27035,31,0.33,2012
27037,349,0.36,2012
27039,7,0.36,2012
27041,2,0.12,2012
27043,1,0.42,2012
27045,5,0.67,2012
27047,1,-0.12,2012
27049,22,0.33,2012
27053,1135,0.32,2012
27055,16,0.2,2012
27057,4,0.29,2012
27059,13,0.34,2012
27061,83,0.45,2012
27063,1,0.26,2012
27065,4,0.33,2012
27067,11,0.14,2012
27069,1,1.01,2012
27071,11,0.35,2012
27073,1,0.5,2012
27075,2,-0.01,2012
27079,9,0.31,2012
27081,2,0.31,2012
27083,45,0.38,2012
27085,7,0.42,2012
27087,1,0.17,2012
27089,2,0.07,2012
27091,5,0.55,2012
27093,18,0.45,2012
27095,11,0.15,2012
27097,12,0.54,2012
27099,8,0.42,2012
27101,1,-0.51,2012
27103,41,0.34,2012
27105,4,0.34,2012
27109,186,0.41,2012
27111,4,0.74,2012
27113,1,0.41,2012
27115,4,0.12,2012
27117,2,0.2,2012
27119,9,0.11,2012
27123,489,0.32,2012
27125,1,-0.32,2012
27127,8,0.32,2012
27129,3,0.68,2012
27131,98,0.32,2012
27137,185,0.4,2012
27139,73,0.39,2012
27141,37,0.45,2012
27143,3,0.53,2012
27145,112,0.42,2012
27147,13,0.34,2012
27149,1,0.88,2012
27151,1,0.05,2012
27157,9,0.33,2012
27159,1,0.82,2012
