fips,count,avgScore,year
08091,2,0.55,2016
08093,10,0.3,2016
08095,3,0.79,2016
08097,15,0.42,2016
08099,12,0.36,2016
08101,78,0.28,2016
08103,3,0.12,2016
08105,7,0.15,2016
08107,13,0.45,2016
08109,7,0.26,2016
08113,4,0.23,2016
08115,1,0.39,2016
08117,21,0.17,2016
08119,13,0.21,2016
08121,1,0.14,2016
08123,405,0.29,2016
08125,3,0.24,2016
09001,498,0.39,2016
09003,556,0.36,2016
09005,57,0.29,2016
09007,156,0.4,2016
09009,548,0.31,2016
09011,87,0.35,2016
09013,88,0.42,2016
09015,82,0.35,2016
10001,124,0.22,2016
10003,864,0.28,2016
10005,82,0.35,2016
11001,2970,0.2,2016
12001,618,0.28,2016
12003,4,0.18,2016
12005,44,0.42,2016
12007,12,0.22,2016
12009,319,0.31,2016
12011,1199,0.26,2016
12013,1,-0.07,2016
12015,52,0.37,2016
12017,25,0.35,2016
12019,190,0.38,2016
12021,98,0.29,2016
12023,13,0.24,2016
12027,10,0.16,2016
12029,2,0.42,2016
12031,842,0.28,2016
12033,217,0.32,2016
12035,53,0.26,2016
12037,7,0.25,2016
12039,16,0.22,2016
12041,4,0.38,2016
12043,4,0.45,2016
12045,2,0.44,2016
12047,4,0.04,2016
12051,11,0.32,2016
12053,39,0.26,2016
12055,24,0.33,2016
12057,889,0.3,2016
12059,2,-0.32,2016
12061,166,0.34,2016
12063,9,0.24,2016
12065,3,0.37,2016
12069,127,0.34,2016
12071,294,0.3,2016
12073,597,0.29,2016
12075,10,0.36,2016
12079,2,0.74,2016
12081,177,0.37,2016
12083,93,0.23,2016
12085,72,0.31,2016
12086,1755,0.29,2016
12087,35,0.36,2016
12089,35,0.45,2016
12091,76,0.37,2016
12093,19,0.2,2016
12095,1445,0.27,2016
12097,128,0.18,2016
12099,875,0.31,2016
12101,250,0.34,2016
12103,1155,0.31,2016
12105,214,0.27,2016
12107,19,0.33,2016
12109,315,0.3,2016
12111,133,0.32,2016
12113,105,0.41,2016
12115,165,0.39,2016
12117,321,0.3,2016
12119,13,0.54,2016
12121,11,0.59,2016
12123,4,-0.06,2016
12125,9,0.46,2016
12127,327,0.25,2016
12129,20,0.2,2016
12131,11,0.17,2016
12133,2,-0.01,2016
13001,4,0.23,2016
13003,7,0.06,2016
13005,3,0.44,2016
13007,3,0.15,2016
13009,43,0.35,2016
13011,2,0.42,2016
13013,38,0.32,2016
13015,65,0.35,2016
13017,2,0.24,2016
13019,4,0.54,2016
13021,114,0.18,2016
13023,16,0.28,2016
13025,3,0.31,2016
13027,1,0.53,2016
13029,74,0.42,2016
13031,153,0.22,2016
13033,82,0.26,2016
13035,9,0.39,2016
13039,16,0.2,2016
13043,1,-0.67,2016
13045,111,0.19,2016
13047,24,0.32,2016
13049,2,0.87,2016
13051,191,0.22,2016
13053,2,0.21,2016
13055,6,0.52,2016
13057,181,0.34,2016
13059,477,0.36,2016
13061,1,0.41,2016
13063,108,0.02,2016
13065,2,-0.3,2016
13067,946,0.25,2016
13069,51,0.32,2016
13071,15,0.34,2016
13073,121,0.27,2016
13075,4,0.29,2016
13077,82,0.34,2016
13079,1,-0.85,2016
13081,3,0.23,2016
13083,3,0.18,2016
13085,17,0.35,2016
13087,30,0.25,2016
13089,940,0.18,2016
13091,1,-0.3,2016
13095,24,-0.0,2016
13097,100,0.18,2016
13099,8,0.3,2016
13103,22,0.24,2016
13105,1,0.41,2016
13107,7,0.54,2016
13109,4,0.4,2016
13111,6,0.33,2016
13113,133,0.21,2016
13115,30,0.42,2016
13117,121,0.37,2016
13119,3,0.67,2016
13121,2038,0.24,2016
13123,3,0.65,2016
13127,37,0.29,2016
13129,21,0.36,2016
13131,12,0.37,2016
13133,4,0.12,2016
13135,930,0.21,2016
13137,19,0.49,2016
13139,109,0.3,2016
13141,3,-0.2,2016
13143,10,0.17,2016
13145,11,0.24,2016
13147,5,0.31,2016
13149,1,0.53,2016
13151,145,0.18,2016
13153,110,0.25,2016
13155,2,0.62,2016
13157,35,0.48,2016
13159,8,0.48,2016
13161,11,0.47,2016
13163,2,0.16,2016
13169,26,0.32,2016
13171,2,-0.01,2016
13173,3,-0.2,2016
13175,24,0.36,2016
13177,6,0.5,2016
13179,25,0.19,2016
13181,3,0.47,2016
13183,5,0.33,2016
13185,74,0.13,2016
13187,13,0.35,2016
13189,12,0.16,2016
13193,4,0.33,2016
13195,8,0.17,2016
13197,2,0.88,2016
13199,6,-0.1,2016
13201,8,0.3,2016
13205,5,0.32,2016
13207,9,0.54,2016
13209,4,0.59,2016
13211,12,0.52,2016
13213,14,0.27,2016
13215,148,0.26,2016
13217,55,0.11,2016
13219,55,0.35,2016
13221,3,-0.16,2016
13223,83,0.3,2016
13225,33,0.1,2016
13227,11,0.34,2016
13229,11,0.47,2016
13231,13,0.32,2016
13233,10,0.24,2016
13235,1,0.35,2016
13237,8,0.71,2016
13241,10,0.3,2016
13243,2,0.48,2016
13245,203,0.25,2016
13247,68,0.19,2016
13249,1,0.42,2016
13251,3,0.26,2016
13253,5,0.26,2016
13255,21,0.25,2016
13257,9,0.42,2016
13259,1,-1.17,2016
13261,11,-0.05,2016
13263,3,-0.22,2016
13265,1,0.34,2016
13267,5,0.41,2016
13269,2,0.14,2016
13271,4,0.36,2016
13273,3,0.25,2016
13275,16,0.04,2016
13277,12,0.38,2016
13279,20,0.4,2016
13281,5,0.43,2016
13285,42,0.34,2016
13289,2,0.48,2016
13291,7,0.22,2016
13293,4,0.12,2016
13295,33,0.27,2016
13297,22,0.36,2016
13299,18,-0.05,2016
13301,2,0.12,2016
13303,9,0.51,2016
13305,8,0.27,2016
13311,25,0.43,2016
13313,68,0.29,2016
13315,1,-0.56,2016
13317,1,0.63,2016
13319,6,0.53,2016
13321,2,0.34,2016
15001,69,0.2,2016
15003,539,0.25,2016
15007,41,0.36,2016
15009,42,0.3,2016
16001,836,0.29,2016
16003,1,0.28,2016
16005,112,0.35,2016
16007,1,0.23,2016
16011,23,0.35,2016
16013,10,0.18,2016
16015,2,0.18,2016
16017,23,0.33,2016
16019,69,0.32,2016
16027,122,0.29,2016
16029,1,0.15,2016
16031,6,0.36,2016
16035,1,0.51,2016
16039,6,0.16,2016
16041,1,0.65,2016
16043,7,0.56,2016
16045,5,0.04,2016
16047,2,0.42,2016
16049,4,0.92,2016
16051,12,0.15,2016
16053,1,-0.18,2016
16055,88,0.3,2016
16057,105,0.15,2016
16061,1,0.47,2016
16065,136,0.35,2016
16067,8,0.42,2016
16069,20,0.29,2016
16073,2,0.48,2016
16075,8,0.34,2016
16077,2,0.17,2016
16079,1,0.47,2016
16081,5,0.11,2016
16083,25,0.18,2016
16085,4,0.42,2016
16087,3,0.21,2016
17001,25,0.35,2016
17003,1,0.57,2016
17005,14,0.48,2016
17007,80,0.39,2016
17009,2,0.41,2016
17011,9,0.2,2016
17013,2,0.46,2016
17015,14,0.26,2016
17017,6,0.67,2016
17019,461,0.29,2016
17021,25,0.33,2016
17023,6,0.45,2016
17025,3,0.65,2016
17027,17,0.26,2016
17029,45,0.35,2016
17031,8298,0.26,2016
17033,5,0.43,2016
17035,6,0.38,2016
17037,170,0.22,2016
17039,11,0.43,2016
17041,7,0.24,2016
17043,1669,0.35,2016
17045,6,0.18,2016
17047,5,0.41,2016
17049,14,0.42,2016
17051,4,0.27,2016
17053,4,0.42,2016
17055,7,0.32,2016
17057,21,0.46,2016
17059,3,0.54,2016
17061,6,0.59,2016
17063,41,0.44,2016
17065,2,0.92,2016
17067,3,0.86,2016
17069,1,0.04,2016
17071,1,0.96,2016
17073,44,0.31,2016
17075,28,0.3,2016
17077,70,0.31,2016
17079,1,0.28,2016
17081,9,0.6,2016
17083,26,0.41,2016
17085,20,0.45,2016
17087,2,-0.05,2016
17089,587,0.32,2016
17091,74,0.33,2016
17093,95,0.29,2016
17095,38,0.26,2016
17097,1215,0.34,2016
17099,71,0.34,2016
17101,3,0.29,2016
17103,20,0.43,2016
17105,17,0.25,2016
17107,12,0.25,2016
17109,32,0.39,2016
17111,759,0.34,2016
17113,361,0.37,2016
17115,84,0.36,2016
17117,27,0.54,2016
17119,318,0.32,2016
17121,15,0.39,2016
17123,6,0.61,2016
17125,8,0.16,2016
17127,4,0.33,2016
17129,21,0.38,2016
17131,9,0.59,2016
17133,22,0.53,2016
17135,18,0.38,2016
17137,42,0.33,2016
17139,4,0.32,2016
17141,30,0.25,2016
17143,209,0.26,2016
17145,4,0.15,2016
17147,11,0.18,2016
17149,2,0.15,2016
17155,3,0.41,2016
17157,8,0.42,2016
17159,2,0.72,2016
17161,103,0.33,2016
17163,274,0.33,2016
17165,9,0.39,2016
17167,379,0.32,2016
17169,1,0.57,2016
17171,3,-0.03,2016
17173,12,0.31,2016
17175,1,0.48,2016
17177,29,0.29,2016
17179,134,0.43,2016
17181,8,0.19,2016
17183,64,0.24,2016
17185,2,0.46,2016
17187,13,0.27,2016
17189,6,0.24,2016
17191,8,0.54,2016
17193,4,0.18,2016
17195,26,0.3,2016
17197,580,0.34,2016
17199,23,0.35,2016
17201,288,0.32,2016
17203,23,0.39,2016
18001,10,0.36,2016
18003,300,0.33,2016
18005,57,0.26,2016
18007,9,0.39,2016
18009,7,0.54,2016
18011,147,0.34,2016
18013,7,0.33,2016
18015,8,0.33,2016
18017,15,0.36,2016
18019,101,0.26,2016
18021,17,0.12,2016
18023,16,0.41,2016
18025,3,-0.01,2016
18027,42,0.38,2016
18029,31,0.43,2016
18031,7,0.25,2016
18033,31,0.43,2016
18035,200,0.31,2016
18037,21,0.4,2016
18039,119,0.31,2016
18041,12,0.43,2016
18043,86,0.45,2016
18045,8,0.57,2016
18047,6,0.3,2016
18049,6,0.49,2016
18051,17,0.43,2016
18053,40,0.45,2016
18055,25,0.34,2016
18057,429,0.38,2016
18059,69,0.34,2016
18061,16,0.42,2016
18063,208,0.32,2016
18065,33,0.5,2016
18067,54,0.32,2016
18069,30,0.44,2016
18071,12,0.4,2016
18073,10,0.44,2016
18075,12,0.35,2016
18077,9,0.39,2016
18079,12,0.31,2016
18081,137,0.33,2016
18083,39,0.36,2016
18085,27,0.47,2016
18087,12,0.66,2016
18089,295,0.26,2016
18091,45,0.29,2016
18093,29,0.15,2016
18095,80,0.28,2016
18097,1305,0.27,2016
18099,43,0.39,2016
18101,19,0.48,2016
18103,14,0.29,2016
18105,464,0.31,2016
18107,26,0.49,2016
18109,45,0.39,2016
18111,3,0.37,2016
18113,14,0.55,2016
18117,12,0.49,2016
18119,4,-0.07,2016
18121,5,0.24,2016
18123,6,0.25,2016
18125,6,0.22,2016
18127,187,0.38,2016
18129,7,0.5,2016
18131,10,0.45,2016
18133,52,0.34,2016
18135,17,0.27,2016
18137,30,0.34,2016
18139,8,0.24,2016
18141,358,0.32,2016
18143,17,0.42,2016
18145,32,0.5,2016
18147,8,0.37,2016
18149,6,0.51,2016
18151,20,0.24,2016
18153,7,0.36,2016
18155,4,0.47,2016
18157,340,0.31,2016
18159,3,0.31,2016
18161,11,0.36,2016
18163,147,0.33,2016
18165,5,0.28,2016
18167,124,0.3,2016
18169,15,0.43,2016
18171,6,0.4,2016
18173,36,0.47,2016
18175,9,0.22,2016
18177,80,0.2,2016
18179,14,0.42,2016
18181,12,0.39,2016
18183,18,0.41,2016
19001,5,0.33,2016
19003,2,0.72,2016
19005,5,0.52,2016
19007,3,0.05,2016
19009,3,-0.16,2016
19011,25,0.3,2016
19013,230,0.33,2016
19015,32,0.31,2016
19017,31,0.39,2016
19019,18,0.2,2016
19021,19,0.39,2016
19023,16,0.59,2016
19025,14,0.45,2016
19027,35,0.27,2016
19029,6,0.38,2016
19031,20,0.29,2016
19033,32,0.51,2016
19035,7,0.34,2016
19037,6,0.69,2016
19039,3,0.11,2016
19041,6,0.44,2016
19043,4,0.42,2016
19045,21,0.19,2016
19047,8,0.3,2016
19049,42,0.33,2016
19051,5,0.42,2016
19053,6,0.03,2016
19055,8,0.43,2016
19057,26,0.33,2016
19059,13,0.35,2016
19061,229,0.35,2016
19063,6,0.34,2016
19065,6,0.5,2016
19067,5,-0.08,2016
19069,4,0.43,2016
19073,5,0.49,2016
19075,6,0.27,2016
19077,13,0.4,2016
19079,9,0.29,2016
19081,5,0.66,2016
19083,12,0.44,2016
19085,20,0.41,2016
19087,12,0.2,2016
19089,3,0.85,2016
19091,1,0.61,2016
19093,3,0.4,2016
19095,14,0.38,2016
19097,13,0.25,2016
19099,31,0.36,2016
19101,16,0.3,2016
19103,898,0.33,2016
19105,11,0.26,2016
19107,6,0.6,2016
19109,7,0.25,2016
19111,13,0.4,2016
19113,379,0.37,2016
19115,9,0.46,2016
19117,3,0.47,2016
19119,4,0.11,2016
19121,11,0.31,2016
19123,9,0.46,2016
19125,27,0.41,2016
19127,42,0.38,2016
19129,12,0.28,2016
19131,13,0.35,2016
19133,1,0.39,2016
19135,14,0.38,2016
19137,6,0.64,2016
19139,39,0.39,2016
19141,6,0.6,2016
19143,1,0.17,2016
19145,6,0.29,2016
19147,3,0.38,2016
19149,9,0.19,2016
19151,1,0.79,2016
19153,883,0.32,2016
19155,80,0.34,2016
19157,39,0.37,2016
19159,4,0.34,2016
19161,2,0.34,2016
19163,127,0.28,2016
19165,2,0.54,2016
19167,139,0.32,2016
19169,233,0.33,2016
19171,13,0.42,2016
19173,2,0.74,2016
19175,6,-0.03,2016
19177,3,0.44,2016
19179,8,0.31,2016
19181,93,0.36,2016
19183,32,0.35,2016
19185,4,0.11,2016
19187,33,0.42,2016
19189,8,0.32,2016
19191,49,0.36,2016
19193,73,0.31,2016
19195,4,0.28,2016
19197,1,0.01,2016
20003,11,0.46,2016
20005,13,0.36,2016
20007,2,0.12,2016
20009,7,0.43,2016
20011,3,0.16,2016
20013,2,0.5,2016
20015,84,0.34,2016
20017,1,-0.08,2016
20019,1,0.54,2016
20021,32,0.45,2016
20023,1,0.56,2016
20025,3,0.72,2016
20027,3,0.3,2016
20029,4,0.13,2016
20031,4,0.35,2016
20035,29,0.19,2016
20037,79,0.28,2016
20041,3,0.64,2016
20043,2,-0.1,2016
20045,242,0.27,2016
20049,1,0.28,2016
20051,9,0.25,2016
20053,4,0.73,2016
20055,15,0.61,2016
20057,11,0.1,2016
20059,22,0.36,2016
20061,141,0.12,2016
20063,3,0.32,2016
20067,1,0.66,2016
20069,4,0.33,2016
20073,2,0.86,2016
20075,2,-0.16,2016
20077,1,0.57,2016
20079,40,0.32,2016
20081,1,-0.12,2016
20085,8,0.22,2016
20087,16,0.29,2016
20089,1,-0.17,2016
20091,1149,0.33,2016
20093,1,0.72,2016
20095,11,0.31,2016
20099,68,0.31,2016
20101,1,-0.01,2016
20103,76,0.35,2016
20105,2,-0.32,2016
20111,80,0.28,2016
20113,16,0.42,2016
20115,3,0.68,2016
20117,7,0.26,2016
20121,23,0.41,2016
20123,4,0.29,2016
20125,9,0.25,2016
20127,1,-0.21,2016
20131,6,0.61,2016
20133,8,0.22,2016
20135,12,0.08,2016
20137,2,0.64,2016
20139,4,0.36,2016
20143,8,0.23,2016
20145,1,0.58,2016
20147,1,0.39,2016
20149,14,0.52,2016
20151,1,0.67,2016
20153,3,0.61,2016
20155,19,0.37,2016
20157,2,0.5,2016
20159,11,0.14,2016
20161,264,0.34,2016
20163,2,0.2,2016
20167,2,0.49,2016
20169,20,0.31,2016
20171,5,0.42,2016
20173,393,0.32,2016
20175,12,0.33,2016
20177,185,0.32,2016
20179,1,0.53,2016
20181,2,0.16,2016
20183,4,0.34,2016
20187,1,1.06,2016
20189,1,0.28,2016
20191,18,0.3,2016
20193,2,0.46,2016
20197,5,0.82,2016
20201,6,0.58,2016
20203,1,0.04,2016
20205,2,0.67,2016
20209,174,0.22,2016
21001,20,0.31,2016
21003,14,0.42,2016
21005,7,0.34,2016
21007,7,0.59,2016
21009,23,0.43,2016
21011,3,0.6,2016
21013,9,0.2,2016
21015,151,0.38,2016
21017,9,0.68,2016
21019,30,0.23,2016
21021,85,0.46,2016
21023,2,0.52,2016
21025,3,0.5,2016
21027,7,0.48,2016
21029,69,0.39,2016
21033,5,0.28,2016
21035,28,0.34,2016
21037,149,0.3,2016
21039,4,0.33,2016
21041,5,0.22,2016
21043,8,0.27,2016
21045,8,0.63,2016
21047,66,0.3,2016
21049,10,0.26,2016
21051,5,0.11,2016
21053,2,0.51,2016
21055,3,-0.07,2016
21057,5,0.51,2016
21059,78,0.36,2016
21061,2,0.47,2016
21063,1,0.27,2016
21065,4,0.66,2016
21067,1265,0.31,2016
21069,4,0.28,2016
21071,19,0.57,2016
21073,45,0.42,2016
21075,2,0.45,2016
21077,6,0.12,2016
21079,6,0.42,2016
21081,14,0.34,2016
21083,17,0.28,2016
21085,3,0.68,2016
21087,3,0.52,2016
21089,18,0.37,2016
21091,6,0.71,2016
21093,81,0.23,2016
21095,10,0.57,2016
21097,8,0.45,2016
21099,5,0.3,2016
21101,26,0.33,2016
21103,19,0.59,2016
21105,2,0.34,2016
21107,13,0.13,2016
21109,2,0.34,2016
21111,1504,0.28,2016
21113,39,0.41,2016
21115,12,0.57,2016
21117,179,0.41,2016
21119,2,0.2,2016
21121,7,0.41,2016
21123,3,0.55,2016
21125,22,0.32,2016
21127,9,0.08,2016
21129,1,-0.05,2016
21131,4,0.03,2016
21133,1,-0.53,2016
21135,8,0.45,2016
21137,4,0.75,2016
21139,2,0.82,2016
21141,11,0.43,2016
21143,1,-0.43,2016
21145,44,0.31,2016
21147,2,0.6,2016
21149,3,0.54,2016
21151,101,0.28,2016
21153,13,0.14,2016
21157,8,0.59,2016
21159,2,0.23,2016
21161,9,0.11,2016
21163,12,0.43,2016
21167,64,0.18,2016
21171,2,0.08,2016
21173,16,0.3,2016
21177,12,0.48,2016
21179,41,0.43,2016
21181,2,0.3,2016
21183,3,0.44,2016
21185,137,0.38,2016
21187,3,0.51,2016
21191,5,0.35,2016
21193,15,0.26,2016
21195,40,0.29,2016
21197,4,0.61,2016
21199,24,0.22,2016
21201,2,0.26,2016
21203,2,0.26,2016
21205,15,0.37,2016
21207,12,0.31,2016
21209,47,0.35,2016
21211,38,0.29,2016
21213,10,0.32,2016
21215,13,0.32,2016
21217,11,0.29,2016
21219,8,0.43,2016
21221,5,0.26,2016
21223,2,0.44,2016
21225,6,0.31,2016
21227,134,0.3,2016
21229,11,0.45,2016
21231,4,0.16,2016
21233,8,0.74,2016
21235,23,0.42,2016
21237,3,0.23,2016
21239,28,0.14,2016
22001,7,0.43,2016
22003,2,0.43,2016
22005,51,0.24,2016
22007,1,-0.11,2016
22009,12,0.17,2016
22011,11,0.22,2016
22013,1,-0.2,2016
22015,69,0.43,2016
22017,160,0.27,2016
22019,36,0.19,2016
22021,1,-0.23,2016
22023,1,0.91,2016
22027,3,0.28,2016
22029,1,0.76,2016
22031,16,0.25,2016
22033,391,0.31,2016
22037,5,-0.12,2016
22039,3,0.08,2016
22041,2,0.26,2016
22043,5,0.33,2016
22045,11,0.35,2016
22047,8,-0.04,2016
22049,2,0.19,2016
22051,252,0.26,2016
22053,2,0.3,2016
22055,108,0.28,2016
22057,18,0.17,2016
22059,1,0.16,2016
22061,23,0.21,2016
22063,23,0.49,2016
22065,1,0.0,2016
22067,1,0.29,2016
22069,11,0.14,2016
22071,687,0.2,2016
22073,34,0.29,2016
22075,4,0.45,2016
22077,3,0.17,2016
22079,60,0.25,2016
22081,3,0.63,2016
22083,4,0.18,2016
22085,4,0.38,2016
22087,8,0.32,2016
22089,16,0.25,2016
22091,2,0.2,2016
22093,10,-0.14,2016
22095,7,0.02,2016
22097,19,0.31,2016
22099,5,0.27,2016
22101,4,0.52,2016
22103,127,0.43,2016
22105,26,0.25,2016
22107,1,-0.66,2016
22109,10,0.22,2016
22111,1,0.17,2016
22113,6,0.13,2016
22115,9,0.12,2016
22117,9,0.52,2016
22119,5,0.31,2016
22121,8,0.42,2016
22125,3,0.25,2016
22127,1,0.17,2016
23001,33,0.37,2016
23003,14,0.46,2016
23005,194,0.32,2016
23007,5,0.13,2016
23009,8,0.58,2016
23011,45,0.43,2016
